rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd
3.0,30,2,long,vwap,180,198,1639.9799999999982,1.0949140496499126,53.535353535353536,-3007.1999999999975
3.0,30,2,long,vwap,250,233,708.5799999999981,1.0310727005947213,54.506437768240346,-3136.08
3.0,30,2,long,vwap_slope,0,218,3001.179999999998,1.1388052273845688,55.04587155963303,-3253.8999999999924
3.0,30,2,long,vwap_slope,90,48,-8.020000000000437,0.997605612778027,47.91666666666667,-649.5600000000002
3.0,30,2,long,vwap_slope,130,112,2588.619999999999,1.3380176124018053,54.46428571428571,-756.0400000000002
3.0,30,2,long,vwap_slope,180,174,2098.7399999999984,1.1435876314615594,53.44827586206896,-2599.2399999999952
3.0,30,2,long,vwap_slope,250,204,1265.5399999999984,1.065790800704102,54.41176470588235,-2228.1799999999994
3.0,30,2,short,none,0,336,5851.359999999997,1.1501856736148395,43.154761904761905,-4534.5199999999895
3.0,30,2,short,none,90,81,238.55999999999932,1.0392853025936601,38.2716049382716,-1550.2400000000002
3.0,30,2,short,none,130,170,5949.199999999999,1.4614530200925817,45.294117647058826,-1613.859999999997
3.0,30,2,short,none,180,257,3893.319999999999,1.1511470000194113,41.63424124513619,-3638.5799999999963
3.0,30,2,short,none,250,317,6468.919999999998,1.187260999729627,42.90220820189275,-4126.759999999995
3.0,30,2,short,vwap,0,204,5226.039999999998,1.2196631017571227,46.568627450980394,-4676.299999999985
3.0,30,2,short,vwap,90,43,607.1799999999996,1.201236891994008,39.53488372093023,-1594.5400000000002
3.0,30,2,short,vwap,130,93,3981.6800000000003,1.5774500817950834,49.46236559139785,-2184.0999999999913
3.0,30,2,short,vwap,180,147,2277.7199999999984,1.1495283173698683,45.57823129251701,-3765.159999999982
3.0,30,2,short,vwap,250,190,4732.399999999998,1.2250953435077465,46.31578947368421,-4041.319999999985
3.0,30,2,short,vwap_slope,0,190,8457.399999999998,1.4189469804748334,48.94736842105264,-3597.7599999999893
3.0,30,2,short,vwap_slope,90,36,-903.1400000000003,0.718010203763028,27.77777777777778,-1859.2400000000002
3.0,30,2,short,vwap_slope,130,87,5422.120000000001,1.9532861447795469,50.57471264367817,-1561.4599999999937
3.0,30,2,short,vwap_slope,180,137,4798.619999999999,1.3737452567433688,47.44525547445255,-2886.7599999999948
3.0,30,2,short,vwap_slope,250,178,7337.779999999999,1.4053162202052152,48.87640449438202,-3344.479999999994
3.0,30,4,both,none,0,521,12736.96,1.223159224089568,50.287907869481764,-5022.999999999984
3.0,30,4,both,none,90,122,2024.2199999999991,1.2439377688868536,46.72131147540984,-1899.3799999999967
3.0,30,4,both,none,130,263,8427.38,1.4174206183708302,49.80988593155893,-2031.7599999999948
3.0,30,4,both,none,180,399,5870.239999999996,1.1509721229927572,48.370927318295735,-4094.319999999985
3.0,30,4,both,none,250,488,9875.879999999996,1.192418359537567,49.59016393442623,-4442.519999999984
3.0,30,4,both,vwap,0,452,7939.019999999997,1.1612710704114342,51.32743362831859,-4491.499999999967
3.0,30,4,both,vwap,90,103,2008.7799999999986,1.3024378346150836,47.57281553398058,-1572.0799999999974
3.0,30,4,both,vwap,130,227,6621.019999999998,1.397166039017051,51.98237885462555,-1651.8799999999974
3.0,30,4,both,vwap,180,345,3550.699999999997,1.108238133037764,49.85507246376812,-4804.819999999963
3.0,30,4,both,vwap,250,423,4986.979999999996,1.1128782693408081,50.59101654846335,-3876.2999999999683
3.0,30,4,both,vwap_slope,0,408,11021.579999999998,1.2615915683702805,51.71568627450981,-3776.8799999999865
3.0,30,4,both,vwap_slope,90,84,-1013.1600000000008,0.847507066547461,38.095238095238095,-2116.1600000000003
3.0,30,4,both,vwap_slope,130,199,7823.739999999998,1.579234236368589,51.75879396984925,-2090.639999999992
3.0,30,4,both,vwap_slope,180,311,6567.359999999997,1.2369716061009537,50.160771704180064,-3428.6799999999876
3.0,30,4,both,vwap_slope,250,382,8189.319999999996,1.2175196766735792,51.30890052356021,-3776.8799999999865
3.0,30,4,long,none,0,365,6271.399999999998,1.1832398930842523,54.24657534246575,-1984.659999999998
3.0,30,4,long,none,90,92,308.9199999999993,1.0512898844765584,47.82608695652174,-1457.8600000000006
3.0,30,4,long,none,130,192,2228.4199999999983,1.1596367158285648,51.5625,-1394.3800000000006
3.0,30,4,long,none,180,291,2485.659999999997,1.1024851302019554,52.23367697594502,-3037.8799999999846
3.0,30,4,long,none,250,345,3060.699999999997,1.096480101274633,53.333333333333336,-1978.4399999999991
3.0,30,4,long,vwap,0,248,2891.9799999999987,1.1144810867386277,55.24193548387096,-2938.979999999983
3.0,30,4,long,vwap,90,60,1419.5999999999995,1.396345889684286,53.333333333333336,-993.6800000000001
3.0,30,4,long,vwap,130,134,2687.339999999999,1.2771487916108901,53.73134328358209,-860.1800000000001
3.0,30,4,long,vwap,180,198,1395.9799999999982,1.0800501410072463,53.03030303030303,-3050.199999999999
3.0,30,4,long,vwap,250,233,417.5799999999981,1.0181634071590562,54.077253218884124,-3195.08
3.0,30,4,long,vwap_slope,0,218,2734.179999999998,1.1254700227152783,54.12844036697248,-3299.8999999999924
3.0,30,4,long,vwap_slope,90,48,-75.02000000000044,0.9779043602219583,45.83333333333333,-677.5600000000002
3.0,30,4,long,vwap_slope,130,112,2447.619999999999,1.3159352645206928,52.67857142857143,-786.0400000000002
3.0,30,4,long,vwap_slope,180,174,1881.7399999999984,1.127520089561018,52.29885057471264,-2637.2399999999952
3.0,30,4,long,vwap_slope,250,204,1008.5399999999983,1.0519924939941632,53.431372549019606,-2274.379999999998
3.0,30,4,short,none,0,336,5570.359999999997,1.1418663618647111,43.154761904761905,-4597.5199999999895
3.0,30,4,short,none,90,81,185.55999999999932,1.0301356069833538,38.2716049382716,-1590.2400000000002
3.0,30,4,short,none,130,170,5851.199999999999,1.4484942880444442,45.294117647058826,-1636.859999999997
3.0,30,4,short,none,180,257,3691.319999999999,1.1419711159400783,41.63424124513619,-3693.5799999999963
3.0,30,4,short,none,250,317,6210.919999999998,1.1782956996624647,42.90220820189275,-4162.759999999995
3.0,30,4,short,vwap,0,204,5047.039999999998,1.2105902656078398,46.568627450980394,-4768.299999999985
3.0,30,4,short,vwap,90,43,589.1799999999996,1.1925273834731918,39.53488372093023,-1620.5400000000002
3.0,30,4,short,vwap,130,93,3933.6800000000003,1.5640266808903576,49.46236559139785,-2236.0999999999913
3.0,30,4,short,vwap,180,147,2154.7199999999984,1.1402292118159274,45.57823129251701,-3869.159999999982
3.0,30,4,short,vwap,250,190,4569.399999999998,1.2156396561016098,46.31578947368421,-4131.319999999985
3.0,30,4,short,vwap_slope,0,190,8287.4,1.4074178222806035,48.94736842105264,-3668.7599999999893
3.0,30,4,short,vwap_slope,90,36,-938.1400000000003,0.7112295843927186,27.77777777777778,-1895.2400000000002
3.0,30,4,short,vwap_slope,130,87,5376.120000000001,1.9333833348958827,50.57471264367817,-1604.4599999999937
3.0,30,4,short,vwap_slope,180,137,4685.619999999999,1.3616206487781386,47.44525547445255,-2925.7599999999948
3.0,30,4,short,vwap_slope,250,178,7180.779999999999,1.393449287813601,48.87640449438202,-3387.479999999994
3.0,60,0,both,none,0,505,7570.2999999999965,1.157779470140429,50.693069306930695,-5866.339999999986
3.0,60,0,both,none,90,49,-774.7600000000004,0.7538256227758011,38.775510204081634,-1783.4000000000003
3.0,60,0,both,none,130,155,-233.7000000000014,0.9778145689077401,47.74193548387097,-2173.800000000001
3.0,60,0,both,none,180,286,1187.3599999999985,1.0558618321077564,49.3006993006993,-4910.379999999989
3.0,60,0,both,none,250,408,5570.079999999996,1.1672020858836034,50.0,-5153.9199999999955
3.0,60,0,both,vwap,0,419,6885.439999999999,1.1739528505475438,51.551312649164686,-5101.01999999999
3.0,60,0,both,vwap,90,42,7.919999999999689,1.0032548658600737,47.61904761904761,-842.7600000000002
3.0,60,0,both,vwap,130,130,121.79999999999899,1.0133284600923143,49.23076923076923,-1836.2200000000007
3.0,60,0,both,vwap,180,236,2018.3599999999979,1.1182119329416276,50.42372881355932,-4011.9999999999936
3.0,60,0,both,vwap,250,335,4772.099999999998,1.1751175376612244,50.44776119402985,-4931.219999999994
3.0,60,0,both,vwap_slope,0,381,7415.059999999998,1.2094104303907287,53.28083989501312,-4824.319999999958
3.0,60,0,both,vwap_slope,90,33,-295.9200000000002,0.8572889137521943,42.42424242424242,-989.8000000000002
3.0,60,0,both,vwap_slope,130,111,215.859999999999,1.0287594761314736,50.45045045045045,-1839.8400000000006
3.0,60,0,both,vwap_slope,180,215,3287.899999999998,1.2298147586382362,53.02325581395348,-2616.4199999999937
3.0,60,0,both,vwap_slope,250,302,5878.519999999998,1.2540048238499717,53.31125827814569,-3513.03999999999
3.0,60,0,long,none,0,319,7674.439999999998,1.3228882409616252,56.112852664576806,-3230.179999999993
3.0,60,0,long,none,90,33,1239.0799999999997,1.9602442691300235,63.63636363636363,-378.46000000000004
3.0,60,0,long,none,130,105,1292.799999999999,1.2073695759574483,55.23809523809524,-1310.42
3.0,60,0,long,none,180,199,2957.2399999999984,1.2467323342472065,55.778894472361806,-2930.739999999999
3.0,60,0,long,none,250,262,3369.119999999998,1.1880580419439892,54.961832061068705,-2883.959999999998
3.0,60,0,long,vwap,0,232,5096.819999999998,1.2831610713944435,55.603448275862064,-2618.4999999999955
3.0,60,0,long,vwap,90,22,882.2199999999998,1.9969488767346197,63.63636363636363,-388.22
3.0,60,0,long,vwap,130,73,1305.9799999999993,1.2847791292515824,57.534246575342465,-1000.7
3.0,60,0,long,vwap,180,144,1678.4399999999987,1.1823479564565544,54.861111111111114,-2562.059999999999
3.0,60,0,long,vwap,250,186,1068.8599999999983,1.0796429976513788,53.76344086021505,-2371.7200000000003
3.0,60,0,long,vwap_slope,0,209,3351.3399999999992,1.2032369061639236,55.50239234449761,-2077.919999999993
3.0,60,0,long,vwap_slope,90,16,1068.1599999999999,3.3363079615048115,68.75,-329.98
3.0,60,0,long,vwap_slope,130,61,1209.3599999999994,1.3420871001685886,57.377049180327866,-766.2
3.0,60,0,long,vwap_slope,180,131,2688.559999999999,1.354636085675317,56.48854961832062,-1464.8599999999976
3.0,60,0,long,vwap_slope,250,171,376.45999999999844,1.0309119036201564,54.97076023391813,-2976.4799999999996
3.0,60,0,short,none,0,277,3640.0199999999977,1.1202190087666923,45.48736462093863,-4283.879999999997
3.0,60,0,short,none,90,32,-1703.1800000000003,0.3276726431554597,25.0,-1840.0200000000002
3.0,60,0,short,none,130,91,-604.8400000000008,0.9089057972324136,41.75824175824176,-1760.1200000000006
3.0,60,0,short,none,180,151,1022.7599999999998,1.079452233574465,43.04635761589404,-2740.040000000001
3.0,60,0,short,none,250,226,4519.76,1.222120220598714,45.13274336283185,-3240.319999999995
3.0,60,0,short,vwap,0,187,1788.619999999999,1.0828736244642643,46.524064171122994,-5387.5799999999945
3.0,60,0,short,vwap,90,20,-874.3000000000002,0.43533803508228053,30.0,-1035.1200000000001
3.0,60,0,short,vwap,130,57,-1184.1800000000005,0.739877866619805,38.59649122807017,-1559.9000000000003
3.0,60,0,short,vwap,180,92,339.91999999999916,1.043194721887596,43.47826086956522,-2888.6000000000004
3.0,60,0,short,vwap,250,149,3703.239999999999,1.2677647467137128,46.308724832214764,-3465.1599999999908
3.0,60,0,short,vwap_slope,0,172,4063.7199999999984,1.2147911667389022,50.58139534883721,-4417.139999999995
3.0,60,0,short,vwap_slope,90,17,-1364.0800000000002,0.15607909129154393,17.647058823529413,-1332.88
3.0,60,0,short,vwap_slope,130,50,-993.5000000000002,0.7497771039123934,42.0,-1750.7200000000003
3.0,60,0,short,vwap_slope,180,84,599.3399999999992,1.0891137689649635,47.61904761904761,-1584.5400000000002
3.0,60,0,short,vwap_slope,250,131,5502.059999999999,1.501790264535981,51.14503816793893,-2603.799999999993
3.0,60,1,both,none,0,505,7289.7999999999965,1.151396897960676,50.693069306930695,-5910.839999999986
3.0,60,1,both,none,90,49,-800.2600000000004,0.7475679767837995,38.775510204081634,-1807.9000000000003
3.0,60,1,both,none,130,155,-321.2000000000014,0.9696836414363837,47.74193548387097,-2234.800000000001
3.0,60,1,both,none,180,286,1022.8599999999985,1.0478871525014277,49.3006993006993,-4995.379999999989
3.0,60,1,both,none,250,408,5336.579999999996,1.159512976357222,50.0,-5193.4199999999955
3.0,60,1,both,vwap,0,419,6648.439999999999,1.1673754308725806,51.551312649164686,-5134.019999999991
3.0,60,1,both,vwap,90,42,-15.580000000000311,0.9936415430073298,47.61904761904761,-859.2600000000002
3.0,60,1,both,vwap,130,130,45.79999999999899,1.004984035850235,49.23076923076923,-1886.7200000000007
3.0,60,1,both,vwap,180,236,1881.3599999999979,1.109645436860159,50.42372881355932,-4045.4999999999936
3.0,60,1,both,vwap,250,335,4578.599999999998,1.1673046650618049,50.44776119402985,-4967.719999999994
3.0,60,1,both,vwap_slope,0,381,7197.559999999998,1.2025643204955951,53.28083989501312,-4940.819999999958
3.0,60,1,both,vwap_slope,90,33,-317.9200000000002,0.8477802888114299,42.42424242424242,-1004.3000000000002
3.0,60,1,both,vwap_slope,130,111,148.859999999999,1.0197212580482764,50.45045045045045,-1882.3400000000006
3.0,60,1,both,vwap_slope,180,215,3161.899999999998,1.2198934018765943,53.02325581395348,-2639.4199999999946
3.0,60,1,both,vwap_slope,250,302,5702.019999999998,1.2453237211975818,53.31125827814569,-3544.03999999999
3.0,60,1,long,none,0,319,7498.439999999998,1.314247158614678,56.112852664576806,-3251.679999999993
3.0,60,1,long,none,90,33,1222.5799999999997,1.9405329722743636,63.63636363636363,-381.46000000000004
3.0,60,1,long,none,130,105,1232.299999999999,1.1965616466324684,55.23809523809524,-1348.8800000000006
3.0,60,1,long,none,180,199,2843.7399999999984,1.2360514380200416,55.778894472361806,-2949.239999999999
3.0,60,1,long,none,250,262,3220.1199999999976,1.178937108728582,54.961832061068705,-2903.459999999998
3.0,60,1,long,vwap,0,232,4965.819999999998,1.2748144409542588,55.603448275862064,-2634.9999999999955
3.0,60,1,long,vwap,90,22,869.2199999999998,1.9756431553899336,63.63636363636363,-390.72
3.0,60,1,long,vwap,130,73,1260.4799999999993,1.2733968992113556,57.534246575342465,-1005.7
3.0,60,1,long,vwap,180,144,1592.9399999999987,1.1721985600933993,54.861111111111114,-2575.559999999999
3.0,60,1,long,vwap,250,186,959.3599999999983,1.0711684003281865,53.76344086021505,-2390.2200000000003
3.0,60,1,long,vwap_slope,0,209,3233.8399999999992,1.1953648985490082,55.50239234449761,-2096.9199999999933
3.0,60,1,long,vwap_slope,90,16,1059.1599999999999,3.2990232255263723,68.75,-331.98
3.0,60,1,long,vwap_slope,130,61,1172.3599999999994,1.3298018983104252,57.377049180327866,-769.7
3.0,60,1,long,vwap_slope,180,131,2612.559999999999,1.3428475442837307,56.48854961832062,-1474.3599999999976
3.0,60,1,long,vwap_slope,250,171,276.45999999999844,1.0226023343045978,54.97076023391813,-2993.4799999999996
3.0,60,1,short,none,0,277,3494.0199999999977,1.1150020538314493,45.48736462093863,-4323.879999999997
3.0,60,1,short,none,90,32,-1722.1800000000003,0.3251011066871492,25.0,-1857.0200000000002
3.0,60,1,short,none,130,91,-649.8400000000008,0.9027144850382952,41.75824175824176,-1798.6200000000006
3.0,60,1,short,none,180,151,944.7599999999993,1.0730354277020697,43.04635761589404,-2782.040000000001
3.0,60,1,short,none,250,226,4399.76,1.2153076424680296,45.13274336283185,-3295.819999999995
3.0,60,1,short,vwap,0,187,1682.619999999999,1.0777119896545346,46.524064171122994,-5454.579999999995
3.0,60,1,short,vwap,90,20,-884.8000000000002,0.43258772829878916,30.0,-1044.6200000000001
3.0,60,1,short,vwap,130,57,-1214.6800000000005,0.7347223132193322,38.59649122807017,-1583.4000000000003
3.0,60,1,short,vwap,180,92,288.41999999999916,1.0364720194031851,43.47826086956522,-2915.1000000000004
3.0,60,1,short,vwap,250,149,3619.239999999999,1.2606263547135022,46.308724832214764,-3503.6599999999908
3.0,60,1,short,vwap_slope,0,172,3963.7199999999984,1.2088432721793094,50.58139534883721,-4457.139999999996
3.0,60,1,short,vwap_slope,90,17,-1377.0800000000002,0.1540550170162053,17.647058823529413,-1342.88
3.0,60,1,short,vwap_slope,130,50,-1023.5000000000002,0.7437059592433632,42.0,-1770.2200000000003
3.0,60,1,short,vwap_slope,180,84,549.3399999999992,1.0812746151092016,47.61904761904761,-1599.5400000000002
3.0,60,1,short,vwap_slope,250,131,5425.559999999999,1.49272387788611,51.14503816793893,-2634.299999999993
3.0,60,2,both,none,0,505,7009.2999999999965,1.145059236022323,50.693069306930695,-5957.139999999976
3.0,60,2,both,none,90,49,-825.7600000000004,0.7414004760115249,38.775510204081634,-1832.4000000000003
3.0,60,2,both,none,130,155,-408.7000000000014,0.9616458050627161,47.74193548387097,-2295.8000000000006
3.0,60,2,both,none,180,286,858.3599999999985,1.0399901231346933,49.3006993006993,-5080.379999999991
3.0,60,2,both,none,250,408,5103.079999999996,1.151888863027145,50.0,-5232.919999999996
3.0,60,2,both,vwap,0,419,6411.439999999999,1.160844048426014,51.551312649164686,-5167.019999999991
3.0,60,2,both,vwap,90,42,-39.080000000000304,0.9841606951784966,47.61904761904761,-875.7600000000002
3.0,60,2,both,vwap,130,130,-30.200000000001012,0.9967317219929136,49.23076923076923,-1937.2200000000007
3.0,60,2,both,vwap,180,236,1744.3599999999979,1.1011629012914157,50.42372881355932,-4078.9999999999936
3.0,60,2,both,vwap,250,335,4385.099999999998,1.1595577458515933,50.44776119402985,-5032.159999999976
3.0,60,2,both,vwap_slope,0,381,6980.059999999998,1.1957654447231008,53.28083989501312,-5057.319999999958
3.0,60,2,both,vwap_slope,90,33,-339.9200000000002,0.8384072714826294,42.42424242424242,-1018.8000000000002
3.0,60,2,both,vwap_slope,130,111,81.859999999999,1.0107842491469825,50.45045045045045,-1924.8400000000006
3.0,60,2,both,vwap_slope,180,215,3035.899999999998,1.2100715899953915,53.02325581395348,-2662.4199999999955
3.0,60,2,both,vwap_slope,250,302,5525.519999999998,1.2367166273818309,53.31125827814569,-3575.03999999999
3.0,60,2,long,none,0,319,7322.439999999998,1.3056735308973872,56.112852664576806,-3273.179999999993
