rr,or_minutes,offset_ticks,direction,net1,pf1,tr1,net2,pf2,tr2,min_net,sum_net,n_pos
2.5,15,0,both,12017.059999999998,1.4718979257328981,256,-874.0800000000017,0.9719344572222662,267,-874.0800000000017,11142.979999999996,1
2.5,15,0,long,6727.919999999998,1.3959584450559923,192,3517.559999999998,1.1747880218954585,206,3517.559999999998,10245.479999999996,2
2.5,15,0,short,3994.1799999999985,1.1935883181452025,193,1069.9599999999982,1.0470578921674267,196,1069.9599999999982,5064.139999999997,2
2.5,15,1,both,11527.059999999998,1.4503482591729617,256,-1008.0800000000017,0.9677793212076423,267,-1008.0800000000017,10518.979999999996,1
2.5,15,1,long,6666.419999999998,1.3901690157661424,192,3407.559999999998,1.1685265671334704,206,3407.559999999998,10073.979999999996,2
2.5,15,1,short,3508.6799999999985,1.1691717686402436,193,1018.4599999999982,1.0445889208488208,196,1018.4599999999982,4527.139999999997,2
2.5,15,2,both,10800.559999999998,1.4175966086727234,256,-1136.5800000000017,0.963836860197701,267,-1136.5800000000017,9663.979999999996,1
2.5,15,2,long,6131.919999999998,1.354083562963253,192,3282.059999999998,1.161560681121865,206,3282.059999999998,9413.979999999996,2
2.5,15,2,short,3289.1799999999985,1.1579905508664263,193,966.9599999999982,1.0421423310423577,196,966.9599999999982,4256.139999999997,2
2.5,15,3,both,10401.559999999998,1.3986057024256893,256,-1265.0800000000017,0.9599299880209323,267,-1265.0800000000017,9136.479999999996,1
2.5,15,3,long,5725.419999999998,1.3269247460166647,192,2961.059999999998,1.1450808732309887,206,2961.059999999998,8686.479999999996,2
2.5,15,3,short,3240.1799999999985,1.154837396314883,193,915.4599999999982,1.0397178197847203,196,915.4599999999982,4155.639999999997,2
2.5,15,4,both,10127.559999999998,1.3861448502632372,256,-1393.5800000000017,0.9560585574791075,267,-1393.5800000000017,8733.979999999996,1
2.5,15,4,long,5656.919999999998,1.3212432408489532,192,2850.559999999998,1.1390180717250846,206,2850.559999999998,8507.479999999996,2
2.5,15,4,short,3002.6799999999985,1.142921196001397,193,878.4599999999982,1.0379651318575887,196,878.4599999999982,3881.1399999999967,2
2.5,15,8,both,10275.559999999998,1.3859637788508643,256,-1236.340000000002,0.9612186540927534,266,-1236.340000000002,9039.219999999996,1
2.5,15,8,long,5597.900000000001,1.3166863538442037,190,2600.559999999998,1.1256281261382592,206,2600.559999999998,8198.46,2
2.5,15,8,short,2857.1799999999985,1.133453341915161,193,1553.1799999999982,1.0685802140973624,193,1553.1799999999982,4410.359999999997,2
2.5,30,0,both,8211.06,1.308687162452247,256,3804.399999999998,1.129217906278637,265,3804.399999999998,12015.459999999997,2
2.5,30,0,long,4473.039999999999,1.2844200502579022,179,2032.8599999999979,1.1133319433000202,186,2032.8599999999979,6505.899999999997,2
2.5,30,0,short,2855.199999999999,1.1515719377446605,170,1773.6599999999987,1.0902174178426676,166,1773.6599999999987,4628.859999999998,2
2.5,30,1,both,8103.5599999999995,1.303374134827625,256,3631.899999999998,1.1229163381023386,265,3631.899999999998,11735.459999999997,2
2.5,30,1,long,4372.539999999999,1.2767451398365048,179,1914.8599999999979,1.1063561764963985,186,1914.8599999999979,6287.399999999997,2
2.5,30,1,short,2795.199999999999,1.1477475267935098,170,1678.6599999999987,1.0850844478325168,166,1678.6599999999987,4473.859999999998,2
2.5,30,2,both,7996.0599999999995,1.2981052785414282,256,3483.399999999998,1.117469162405821,265,3483.399999999998,11479.459999999997,2
2.5,30,2,long,4272.039999999999,1.2691408238454518,179,1796.8599999999979,1.099432135738483,186,1796.8599999999979,6068.899999999997,2
2.5,30,2,short,2735.199999999999,1.1439559248136595,170,1607.6599999999987,1.0811997066494798,166,1607.6599999999987,4342.859999999998,2
2.5,30,3,both,7888.5599999999995,1.2928800450278535,256,3334.899999999998,1.1120607908536833,265,3334.899999999998,11223.459999999997,2
2.5,30,3,long,4171.539999999999,1.2616021953929855,179,1678.8599999999979,1.0925592478203479,186,1678.8599999999979,5850.399999999997,2
2.5,30,3,short,2675.199999999999,1.1401967114144598,170,1536.6599999999987,1.0773421433295378,166,1536.6599999999987,4211.859999999998,2
2.5,30,4,both,7781.0599999999995,1.2876978947672004,256,3186.399999999998,1.1066899529163279,265,3186.399999999998,10967.459999999997,2
2.5,30,4,long,4071.039999999999,1.2541283750800576,179,1560.8599999999979,1.085735817716223,186,1560.8599999999979,5631.899999999997,2
2.5,30,4,short,2615.199999999999,1.1364694733568288,170,1465.6599999999987,1.0735114736601352,166,1465.6599999999987,4080.859999999998,2
2.5,30,8,both,7934.0599999999995,1.2922660949581357,256,3691.1399999999976,1.1236438548889558,264,3691.1399999999976,11625.199999999997,2
2.5,30,8,long,4836.779999999999,1.3061660094063128,178,2156.3599999999988,1.119348761216135,186,2156.3599999999988,6993.139999999998,2
2.5,30,8,short,2740.4399999999987,1.143292778576044,169,1620.6399999999987,1.0819462745855506,164,1620.6399999999987,4361.079999999997,2
2.5,60,0,both,3839.239999999998,1.161327924416352,249,3100.0599999999977,1.1281942493999795,256,3100.0599999999977,6939.299999999996,2
2.5,60,0,long,3247.5999999999985,1.2635072197537915,160,3945.8399999999992,1.3448081806567527,159,3247.5999999999985,7193.439999999998,2
2.5,60,0,short,1447.6199999999988,1.0954187001194364,137,1670.3999999999987,1.110571258357053,140,1447.6199999999988,3118.0199999999977,2
2.5,60,1,both,3702.739999999998,1.1550253425408856,249,2959.5599999999977,1.1219656533220799,256,2959.5599999999977,6662.299999999996,2
2.5,60,1,long,3160.5999999999985,1.2554222475800103,160,3855.8399999999992,1.3356529399577632,159,3160.5999999999985,7016.439999999998,2
2.5,60,1,short,1371.6199999999988,1.090085605034632,137,1603.3999999999987,1.1057895952231716,140,1371.6199999999988,2975.0199999999977,2
2.5,60,2,both,3566.239999999998,1.1487685082517995,249,2819.0599999999977,1.1157795217122024,256,2819.0599999999977,6385.299999999996,2
2.5,60,2,long,3073.5999999999985,1.2474017025770474,160,3765.8399999999992,1.326567564895704,159,3073.5999999999985,6839.439999999998,2
2.5,60,2,short,1295.6199999999988,1.0847905530279627,137,1536.3999999999987,1.1010390635275549,140,1295.6199999999988,2832.0199999999977,2
2.5,60,3,both,3429.739999999998,1.1425555031842578,249,2678.5599999999977,1.109635421783008,256,2678.5599999999977,6108.299999999996,2
2.5,60,3,long,2986.5999999999985,1.239440210498298,160,3675.8399999999992,1.317551258770619,159,2986.5999999999985,6662.439999999998,2
2.5,60,3,short,1219.6199999999988,1.0795331384816436,137,1469.3999999999987,1.0963193602307364,140,1219.6199999999988,2689.0199999999977,2
2.5,60,4,both,3293.239999999998,1.136385924573685,249,2538.0599999999977,1.1035329266083935,256,2538.0599999999977,5831.299999999996,2
2.5,60,4,long,2899.5999999999985,1.2315371556607466,160,3585.8399999999992,1.3086032369500449,159,2899.5999999999985,6485.439999999998,2
2.5,60,4,short,1143.6199999999988,1.0743129615237659,137,1402.3999999999987,1.0916301862136557,140,1143.6199999999988,2546.0199999999977,2
2.5,60,8,both,3420.739999999998,1.1421341605801805,249,3330.299999999999,1.1376680390892406,255,3330.299999999999,6751.039999999997,2
2.5,60,8,long,2633.3399999999997,1.20830881096577,159,4293.34,1.3772428045733005,159,2633.3399999999997,6926.68,2
2.5,60,8,short,1289.8599999999988,1.0850957992418395,136,1790.119999999999,1.1205688853446556,137,1289.8599999999988,3079.9799999999977,2
3.0,1,0,both,3367.5599999999986,1.2926730064260894,256,-1516.0800000000013,0.9213193570117044,267,-1516.0800000000013,1851.4799999999973,1
3.0,1,0,long,-521.9400000000014,0.9530016658412498,231,-2409.8800000000015,0.8592851328799868,237,-2409.8800000000015,-2931.820000000003,0
3.0,1,0,short,900.5999999999991,1.0822144403831198,235,-4153.560000000001,0.7723438027545262,244,-4153.560000000001,-3252.9600000000023,1
3.0,1,1,both,3834.0599999999986,1.3312151102218948,256,-1774.5800000000013,0.9088359161564546,267,-1774.5800000000013,2059.4799999999973,1
3.0,1,1,long,-7.460000000000946,0.9993239410070559,229,-2424.3800000000015,0.8594459653284819,237,-2424.3800000000015,-2431.8400000000024,0
3.0,1,1,short,810.3399999999993,1.072885148821195,234,-3949.060000000001,0.7842798147096096,244,-3949.060000000001,-3138.7200000000016,1
3.0,1,2,both,3167.5599999999986,1.2653017808175582,256,-1789.5800000000013,0.9089864200280933,267,-1789.5800000000013,1377.9799999999973,1
3.0,1,2,long,585.0399999999988,1.0529421133408623,229,-2465.380000000002,0.8585045460963031,237,-2465.380000000002,-1880.340000000003,1
3.0,1,2,short,91.33999999999901,1.0079590389203452,234,-3993.06,0.7837985051837764,244,-3993.06,-3901.720000000001,1
3.0,1,3,both,3056.0599999999986,1.2513165901876615,256,-1584.580000000001,0.9199030696628664,267,-1584.580000000001,1471.4799999999975,1
3.0,1,3,long,372.03999999999917,1.0329989445020977,229,-2457.640000000002,0.8592739349519011,236,-2457.640000000002,-2085.600000000003,1
3.0,1,3,short,145.33999999999878,1.0124894732319327,234,-4158.0599999999995,0.7775205942971615,244,-4158.0599999999995,-4012.7200000000007,1
3.0,1,4,both,2514.5599999999986,1.2013510094135058,256,-1473.5800000000008,0.9259889865938596,267,-1473.5800000000008,1040.9799999999977,1
3.0,1,4,long,-216.96000000000095,0.981283708475816,229,-2129.140000000002,0.8774086267790127,236,-2129.140000000002,-2346.100000000003,0
3.0,1,4,short,137.83999999999878,1.0116704766742868,234,-4319.8200000000015,0.7702851454442774,243,-4319.8200000000015,-4181.980000000003,1
3.0,1,8,both,3301.059999999998,1.2532610313467167,256,-2029.0800000000013,0.902382466677122,267,-2029.0800000000013,1271.9799999999968,1
3.0,1,8,long,700.2799999999987,1.0583125435087453,228,-1570.140000000002,0.9116350006753409,236,-1570.140000000002,-869.8600000000032,1
3.0,1,8,short,399.0799999999988,1.0322110945379643,233,-3891.5800000000013,0.7985272053867172,242,-3891.5800000000013,-3492.5000000000027,1
3.0,2,0,both,2556.559999999998,1.1569506671397891,256,1110.9199999999983,1.0497553259051777,267,1110.9199999999983,3667.4799999999964,2
3.0,2,0,long,-433.2400000000013,0.9701832336779975,226,150.77999999999855,1.0080272921544635,228,-433.2400000000013,-282.46000000000276,1
3.0,2,0,short,874.5199999999986,1.0602769713461757,227,-2429.6800000000017,0.8807771800040433,232,-2429.6800000000017,-1555.160000000003,1
3.0,2,1,both,3151.0599999999977,1.1930387307592871,256,1091.9199999999983,1.0485046415946224,267,1091.9199999999983,4242.979999999996,2
3.0,2,1,long,-306.26000000000136,0.9789499006811416,224,-31.72000000000145,0.9983252305183967,228,-306.26000000000136,-337.9800000000028,0
3.0,2,1,short,1041.0199999999984,1.0711681052693465,227,-2041.6800000000019,0.9001187804166901,232,-2041.6800000000019,-1000.6600000000035,1
3.0,2,2,both,3186.0599999999977,1.1930716108874335,256,324.41999999999825,1.0142237070552953,267,324.41999999999825,3510.479999999996,2
3.0,2,2,long,-323.76000000000136,0.9779936242956476,224,-241.72000000000145,0.9873421300955881,228,-323.76000000000136,-565.4800000000027,0
3.0,2,2,short,1207.5199999999984,1.081883083065706,227,-3314.6800000000017,0.8407691472568817,232,-3314.6800000000017,-2107.1600000000035,1
3.0,2,3,both,3145.0599999999977,1.1883330359185265,256,26.91999999999871,1.0011692330144148,267,26.91999999999871,3171.9799999999964,2
3.0,2,3,long,-1045.7600000000014,0.9305238877284733,224,-560.7200000000014,0.9709217783807214,228,-1045.7600000000014,-1606.4800000000027,0
3.0,2,3,short,1378.759999999998,1.0932893080909913,226,-3350.1800000000017,0.840354042352035,232,-3350.1800000000017,-1971.4200000000037,1
3.0,2,4,both,3180.0599999999977,1.1884149506219943,256,-10.580000000001291,0.999544154928728,267,-10.580000000001291,3169.4799999999964,1
3.0,2,4,long,-896.2600000000014,0.9409202430532209,224,-254.72000000000162,0.9867843923840074,228,-896.2600000000014,-1150.980000000003,0
3.0,2,4,short,1810.759999999998,1.1220957125306628,226,-3385.6800000000017,0.8399475076535579,232,-3385.6800000000017,-1574.9200000000037,1
3.0,2,8,both,2515.5599999999977,1.1427149864465125,256,-20.08000000000129,0.9991568480898914,267,-20.08000000000129,2495.4799999999964,1
3.0,2,8,long,-66.52000000000169,0.9956879787173356,223,-207.72000000000162,0.9894389183890536,228,-207.72000000000162,-274.2400000000033,0
3.0,2,8,short,1732.7599999999984,1.112544946272317,226,-3484.44,0.8393476605075674,231,-3484.44,-1751.6800000000017,1
3.0,3,0,both,3917.5599999999986,1.2077456796984534,256,2466.9199999999987,1.103822404481974,267,2466.9199999999987,6384.479999999998,2
3.0,3,0,long,2005.459999999999,1.1285721063166032,221,604.2399999999985,1.0306499261447564,224,604.2399999999985,2609.6999999999975,2
3.0,3,0,short,1713.4799999999982,1.1031288707633005,223,-3309.2000000000003,0.8494611133654437,230,-3309.2000000000003,-1595.720000000002,1
3.0,3,1,both,4160.559999999999,1.2196299522263574,256,2328.9199999999983,1.0972837315461588,267,2328.9199999999983,6489.479999999997,2
3.0,3,1,long,2694.4399999999987,1.1751344493135507,219,436.73999999999864,1.0219873494958527,224,436.73999999999864,3131.1799999999976,2
3.0,3,1,short,1717.9799999999982,1.1024470703851763,223,-3337.2000000000007,0.8493047753570047,230,-3337.2000000000007,-1619.2200000000025,1
3.0,3,2,both,4180.059999999999,1.2186452557798935,256,1708.4199999999983,1.0705049688005543,267,1708.4199999999983,5888.479999999997,2
3.0,3,2,long,2668.9399999999987,1.1718074888892318,219,373.23999999999864,1.0186501198736406,224,373.23999999999864,3042.1799999999976,2
3.0,3,2,short,1722.479999999998,1.1017777184272688,223,-3851.2000000000007,0.8274888955383265,230,-3851.2000000000007,-2128.720000000003,1
3.0,3,3,both,3641.0599999999986,1.1881272527363513,256,1399.4199999999983,1.0572560372874917,267,1399.4199999999983,5040.479999999997,2
3.0,3,3,long,2088.9399999999987,1.1326671628861682,219,-181.76000000000136,0.9909986291926498,224,-181.76000000000136,1907.1799999999973,1
3.0,3,3,short,1225.979999999998,1.0717852450223786,223,-3886.2000000000007,0.8271847596008467,230,-3886.2000000000007,-2660.220000000003,1
3.0,3,4,both,3462.5599999999986,1.1773194778166298,256,1350.4199999999983,1.0548450925253547,267,1350.4199999999983,4812.979999999997,2
3.0,3,4,long,1773.4399999999987,1.1110554475682823,219,-133.76000000000158,0.9933910561859043,224,-133.76000000000158,1639.679999999997,1
3.0,3,4,short,1298.719999999998,1.0756931290324456,222,-4283.200000000001,0.8109054306413375,230,-4283.200000000001,-2984.4800000000027,1
3.0,3,8,both,3459.0599999999986,1.1712004212872824,256,1405.9199999999983,1.0557723280519828,267,1405.9199999999983,4864.979999999997,2
3.0,3,8,long,2514.9399999999987,1.15527196394394,219,292.7399999999985,1.0142857421714873,224,292.7399999999985,2807.679999999997,2
3.0,3,8,short,1517.2199999999984,1.08578795297896,222,-4442.460000000001,0.8082407369837776,229,-4442.460000000001,-2925.2400000000025,1
3.0,5,0,both,3024.5599999999977,1.1386474112023235,256,889.9199999999983,1.03338375108038,267,889.9199999999983,3914.479999999996,2
3.0,5,0,long,2051.1399999999985,1.1220310869485028,214,372.679999999998,1.0177529224583897,218,372.679999999998,2423.8199999999965,2
3.0,5,0,short,2017.4399999999987,1.108010176547683,219,-3672.2800000000007,0.844526540665995,222,-3672.2800000000007,-1654.840000000002,1
3.0,5,1,both,2918.5599999999977,1.1327386859481352,256,815.4199999999983,1.0303943414385404,267,815.4199999999983,3733.979999999996,2
3.0,5,1,long,1928.1399999999983,1.113782497651341,214,280.179999999998,1.0132597574076787,218,280.179999999998,2208.319999999996,2
3.0,5,1,short,1968.9399999999987,1.1047824619998996,219,-3723.7800000000007,0.8433393409766707,222,-3723.7800000000007,-1754.840000000002,1
3.0,5,2,both,2890.5599999999977,1.1304418459405696,256,699.9199999999983,1.0259239039046597,267,699.9199999999983,3590.479999999996,2
3.0,5,2,long,1883.6399999999983,1.1102618106295372,214,-7.320000000001983,0.9996558144783612,218,-7.320000000001983,1876.3199999999963,1
3.0,5,2,short,1954.4399999999987,1.1031952707711605,219,-3775.2800000000007,0.8421687210385402,222,-3775.2800000000007,-1820.840000000002,1
3.0,5,3,both,2624.0599999999977,1.117176922389926,256,621.9199999999983,1.0228897331126012,267,621.9199999999983,3245.979999999996,2
3.0,5,3,long,1600.6399999999983,1.092615801575922,214,-110.32000000000198,0.994846088081812,218,-110.32000000000198,1490.3199999999963,1
3.0,5,3,short,1939.9399999999985,1.1016327758026878,219,-3826.7800000000007,0.8410142767167039,222,-3826.7800000000007,-1886.8400000000022,1
3.0,5,4,both,2684.0599999999977,1.11933260597201,256,432.91999999999825,1.0158336551853278,267,432.91999999999825,3116.979999999996,2
3.0,5,4,long,1552.1399999999983,1.0890955095780515,214,-90.82000000000193,0.9957637672898647,218,-90.82000000000193,1461.3199999999963,1
3.0,5,4,short,2000.6799999999982,1.1044141746255411,218,-3989.2800000000007,0.8352929713143348,222,-3989.2800000000007,-1988.6000000000024,1
3.0,5,8,both,1504.5599999999977,1.064263820975695,256,585.9199999999987,1.021100334626415,267,585.9199999999987,2090.4799999999964,2
3.0,5,8,long,1977.1399999999983,1.1117558615388095,214,956.9199999999983,1.0448392166491576,217,956.9199999999983,2934.0599999999968,2
3.0,5,8,short,1888.1799999999982,1.0959465433573004,218,-4547.040000000001,0.8155412904775192,221,-4547.040000000001,-2658.8600000000024,1
3.0,10,0,both,7289.559999999998,1.2850631204603211,256,-902.0800000000017,0.9705192016706483,267,-902.0800000000017,6387.479999999996,1
3.0,10,0,long,5270.279999999999,1.2926739873851434,203,2541.5999999999985,1.123655605321823,210,2541.5999999999985,7811.879999999997,2
3.0,10,0,short,4606.259999999998,1.224671060332919,201,-633.9000000000019,0.9742366086451842,210,-633.9000000000019,3972.3599999999965,1
3.0,10,1,both,7237.059999999998,1.28139247879173,256,-1027.0800000000017,0.966603803033062,267,-1027.0800000000017,6209.979999999996,1
3.0,10,1,long,5200.279999999999,1.2870253849244715,203,2423.0999999999985,1.117268374271519,210,2423.0999999999985,7623.379999999997,2
3.0,10,1,short,4396.759999999998,1.213209942516974,201,-692.9000000000019,0.9719810365520294,210,-692.9000000000019,3703.8599999999965,1
3.0,10,2,both,7184.559999999998,1.2777635590553378,256,-1193.0800000000017,0.9614013633172545,267,-1193.0800000000017,5991.479999999996,1
3.0,10,2,long,5130.279999999999,1.2814452659978905,203,2250.5999999999985,1.108348506103931,210,2250.5999999999985,7380.879999999997,2
3.0,10,2,short,4395.259999999999,1.2122110455229733,201,-751.9000000000019,0.969748152058284,210,-751.9000000000019,3643.3599999999974,1
3.0,10,3,both,7132.059999999998,1.274175653929575,256,-1545.5800000000017,0.9502475422817669,267,-1545.5800000000017,5586.479999999996,1
3.0,10,3,long,5060.279999999999,1.275932392670419,203,2125.0999999999985,1.1017726281388793,210,2125.0999999999985,7185.379999999997,2
3.0,10,3,short,4248.759999999999,1.203965869671456,201,-1034.900000000002,0.9585703259609407,210,-1034.900000000002,3213.8599999999974,1
3.0,10,4,both,7079.559999999998,1.2706280719915417,256,-1677.5800000000017,0.9462678172545911,267,-1677.5800000000017,5401.979999999996,1
3.0,10,4,long,4990.279999999999,1.270485556664899,203,1999.5999999999985,1.0952639577705676,210,1999.5999999999985,6989.879999999997,2
3.0,10,4,short,4239.259999999999,1.2025907468683745,201,-1082.900000000002,0.9568396878778865,210,-1082.900000000002,3156.3599999999974,1
3.0,10,8,both,5353.059999999998,1.1994509478378093,256,-1930.5800000000017,0.9390434271929882,267,-1930.5800000000017,3422.479999999996,1
3.0,10,8,long,4161.259999999998,1.2210484937663009,201,2302.0999999999985,1.108916577878121,210,2302.0999999999985,6463.359999999997,2
3.0,10,8,short,2899.9999999999995,1.1354287112603831,200,-860.6600000000019,0.9658423523715403,209,-860.6600000000019,2039.3399999999976,1
3.0,15,0,both,12382.559999999998,1.4781815864777514,256,-1306.0800000000017,0.9583556528260305,267,-1306.0800000000017,11076.479999999996,1
3.0,15,0,long,6909.42,1.4011632970378778,192,3326.5599999999986,1.16429111871023,206,3326.5599999999986,10235.98,2
3.0,15,0,short,4686.179999999999,1.224971771591851,193,157.95999999999822,1.0068711660711591,196,157.95999999999822,4844.139999999998,2
3.0,15,1,both,12290.059999999998,1.4721752226397125,256,-1454.5800000000017,0.953832706165542,267,-1454.5800000000017,10835.479999999996,1
3.0,15,1,long,6801.42,1.3926925928235403,192,3204.0599999999986,1.157494411117599,206,3204.0599999999986,10005.48,2
3.0,15,1,short,4637.179999999999,1.2214605417238955,193,19.959999999998217,1.0008642630685143,196,19.959999999998217,4657.139999999998,2
3.0,15,2,both,11883.059999999998,1.4542089511163103,256,-1603.0800000000017,0.949350915239843,267,-1603.0800000000017,10279.979999999996,1
3.0,15,2,long,6378.92,1.3662581259337434,192,3081.5599999999986,1.150761547478566,206,3081.5599999999986,9460.48,2
3.0,15,2,short,4617.679999999999,1.2196951459137577,193,-51.54000000000178,0.9977785267934489,196,-51.54000000000178,4566.139999999998,1
3.0,15,3,both,11521.059999999998,1.43813641826009,256,-1751.5800000000017,0.9449097208593127,267,-1751.5800000000017,9769.479999999996,1
3.0,15,3,long,6283.92,1.358815414413098,192,2959.0599999999986,1.1440916324340322,206,2959.0599999999986,9242.98,2
3.0,15,3,short,4170.679999999999,1.1974092018395344,193,-123.04000000000178,0.9947208585298202,196,-123.04000000000178,4047.6399999999976,1
3.0,15,4,both,11438.059999999998,1.432782803803384,256,-2148.0800000000017,0.9327442095797737,267,-2148.0800000000017,9289.979999999996,1
3.0,15,4,long,6188.92,1.3514542751452916,192,2836.5599999999986,1.137482188036176,206,2836.5599999999986,9025.48,2
3.0,15,4,short,4139.679999999999,1.195165922715863,193,-428.0400000000018,0.9817063789195115,196,-428.0400000000018,3711.6399999999976,1
3.0,15,8,both,10803.56,1.4009212211895725,256,-2253.840000000002,0.9298093069375998,266,-2253.840000000002,8549.719999999998,1
3.0,15,8,long,6093.9000000000015,1.3447462390702216,190,3234.0599999999986,1.1562313108017885,206,3234.0599999999986,9327.96,2
3.0,15,8,short,3151.1799999999994,1.1449931671674345,193,-154.32000000000176,0.993265652383379,193,-154.32000000000176,2996.859999999998,1
3.0,30,0,both,10126.060000000001,1.3806798060446759,256,4020.3999999999987,1.1358175334476517,265,4020.3999999999987,14146.46,2
3.0,30,0,long,5066.54,1.322157986835278,179,2123.359999999998,1.1183773182243397,186,2123.359999999998,7189.899999999998,2
3.0,30,0,short,4493.699999999999,1.238553802410753,170,1955.6599999999985,1.0986731303085127,166,1955.6599999999985,6449.359999999997,2
3.0,30,1,both,9675.060000000001,1.362206605110021,256,3868.8999999999987,1.1302288100905866,265,3868.8999999999987,13543.96,2
3.0,30,1,long,4942.04,1.3127897173902583,179,2005.8599999999979,1.11141054708285,186,2005.8599999999979,6947.899999999998,2
3.0,30,1,short,4112.199999999999,1.2173609686892788,170,1879.6599999999985,1.0945023851085562,166,1879.6599999999985,5991.859999999997,2
3.0,30,2,both,9557.560000000001,1.3563203735310156,256,3717.3999999999987,1.1246801996815075,265,3717.3999999999987,13274.96,2
3.0,30,2,long,4834.04,1.3045471269234061,179,1888.3599999999979,1.104495435283284,186,1888.3599999999979,6722.399999999998,2
3.0,30,2,short,4047.699999999999,1.2130339269041572,170,1803.6599999999985,1.0903611017315125,166,1803.6599999999985,5851.359999999997,2
3.0,30,3,both,9440.060000000001,1.350482876198652,256,3565.8999999999987,1.1191712718999225,265,3565.8999999999987,13005.96,2
3.0,30,3,long,4726.04,1.296375544646597,179,1770.8599999999979,1.097631410358899,186,1770.8599999999979,6496.899999999998,2
3.0,30,3,short,3983.199999999999,1.2087438475276904,170,1727.6599999999985,1.0862489691020152,166,1727.6599999999985,5710.859999999997,2
3.0,30,4,both,9322.560000000001,1.3446935103753102,256,3414.3999999999987,1.1137006938459633,265,3414.3999999999987,12736.96,2
3.0,30,4,long,4618.04,1.2882740040025913,179,1653.3599999999979,1.0908167110306461,186,1653.3599999999979,6271.399999999998,2
3.0,30,4,short,3918.699999999999,1.204490258964288,170,1651.6599999999985,1.0821656805086959,166,1651.6599999999985,5570.359999999997,2
3.0,30,8,both,9526.060000000001,1.3509104237347458,256,3907.1399999999985,1.1301480243325113,264,3907.1399999999985,13433.2,2
3.0,30,8,long,5451.779999999999,1.3450952341766937,178,2250.8599999999988,1.1245790835811043,186,2250.8599999999988,7702.639999999998,2
3.0,30,8,short,4025.9399999999987,1.210509308352104,169,1373.6399999999985,1.0688702223175937,164,1373.6399999999985,5399.579999999997,2
3.0,60,0,both,4674.739999999999,1.1964363002537213,249,2895.5599999999977,1.119737727912558,256,2895.5599999999977,7570.2999999999965,2
3.0,60,0,long,3728.5999999999985,1.3025351088723942,160,3945.8399999999992,1.3448081806567527,159,3728.5999999999985,7674.439999999998,2
3.0,60,0,short,1906.6199999999988,1.1256733134536132,137,1733.3999999999987,1.1147415105580194,140,1733.3999999999987,3640.0199999999977,2
3.0,60,1,both,4536.739999999999,1.189943034757757,249,2753.0599999999977,1.1134556358157581,256,2753.0599999999977,7289.7999999999965,2
3.0,60,1,long,3642.5999999999985,1.2943748272590476,160,3855.8399999999992,1.3356529399577632,159,3642.5999999999985,7498.439999999998,2
3.0,60,1,short,1828.6199999999988,1.1201005665406079,137,1665.3999999999987,1.109880249397948,140,1665.3999999999987,3494.0199999999977,2
3.0,60,2,both,4398.739999999999,1.1834969009341831,249,2610.5599999999977,1.1072163729048006,256,2610.5599999999977,7009.2999999999965,2
3.0,60,2,long,3556.5999999999985,1.2862795729390704,160,3765.8399999999992,1.326567564895704,159,3556.5999999999985,7322.439999999998,2
3.0,60,2,short,1750.6199999999988,1.114567572237085,137,1597.3999999999987,1.1050506379060896,140,1597.3999999999987,3348.0199999999977,2
3.0,60,3,both,4260.739999999999,1.1770956208451062,249,2468.0599999999977,1.1010195026752323,256,2468.0599999999977,6728.7999999999965,2
3.0,60,3,long,3470.5999999999985,1.278243217891714,160,3675.8399999999992,1.317551258770619,159,3470.5999999999985,7146.439999999998,2
3.0,60,3,short,1672.6199999999988,1.1090739066981243,137,1529.3999999999987,1.1002523679984269,140,1529.3999999999987,3202.0199999999977,2
3.0,60,4,both,4122.739999999999,1.1707387577816721,249,2325.5599999999977,1.094864594534178,256,2325.5599999999977,6448.2999999999965,2
3.0,60,4,long,3384.5999999999985,1.2702650907191897,160,3585.8399999999992,1.3086032369500449,159,3384.5999999999985,6970.439999999998,2
3.0,60,4,short,1594.6199999999988,1.1036191520828835,137,1461.3999999999987,1.0954851355766089,140,1461.3999999999987,3056.0199999999977,2
3.0,60,8,both,4244.239999999999,1.1763511666191602,249,3109.799999999999,1.1285490712869042,255,3109.799999999999,7354.039999999997,2
3.0,60,8,long,3122.34,1.2469908681867372,159,4293.34,1.3772428045733005,159,3122.34,7415.68,2
3.0,60,8,short,1732.8599999999988,1.1143217920349602,136,1845.119999999999,1.1242670739937042,137,1732.8599999999988,3577.9799999999977,2
