or_minutes,offset_ticks,direction,bias,max_or_points,regime,target,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
30,1,long,vwap_slope,130,none,atr2.0,553,12358.779999999995,1.3842744114517616,51.89873417721519,-1531.8399999999965,834.8199999999994,3430.6800000000003,983.2599999999991,5751.699999999999,1332.8999999999994,834.8199999999994,5,65
5,1,both,vwap_slope,200,adx,atr2.5,1058,17612.579999999994,1.2267447519047117,31.947069943289225,-2329.9599999999828,834.539999999999,1038.5999999999985,4055.699999999999,2027.1200000000003,7256.599999999999,834.539999999999,5,185
60,1,both,vwap_slope,0,none,rr2.0,1298,21622.47999999999,1.226448069851112,52.85053929121726,-3836.600000000286,834.0399999999988,3138.279999999998,5328.819999999998,6115.899999999998,6205.44,834.0399999999988,5,253
15,1,short,vwap_slope,130,adx,rr2.5,432,13056.319999999996,1.4127032093083536,44.44444444444444,-2211.5799999999963,833.5199999999996,3080.4799999999996,2331.2199999999993,1522.779999999999,3908.3199999999997,833.5199999999996,5,57
10,2,short,vwap_slope,130,adx,rr2.5,477,11989.019999999997,1.3394180670103966,42.9769392033543,-1888.299999999996,832.3199999999995,1103.6199999999992,2053.419999999999,2625.0999999999995,4629.02,832.3199999999995,5,77
5,2,long,vwap_slope,200,none,atr2.0,849,10937.739999999994,1.1844093046467594,32.86219081272085,-2856.29999999999,832.2399999999991,2187.3799999999987,1944.6399999999985,2580.7199999999993,3500.76,832.2399999999991,5,151
5,2,long,vwap_slope,200,none,atr2.5,849,11595.239999999994,1.19549469502953,32.86219081272085,-2856.29999999999,832.2399999999991,2221.3799999999987,1944.6399999999985,2580.7199999999993,4125.26,832.2399999999991,5,151
60,1,both,vwap_slope,0,none,atr2.0,1287,21378.11999999999,1.2248040625603334,52.83605283605284,-4379.100000000235,831.1799999999988,3540.939999999998,5433.979999999998,5010.539999999997,6287.599999999999,831.1799999999988,5,243
15,2,short,vwap_slope,130,none,atr2.0,644,19686.439999999995,1.419997994568267,40.993788819875775,-2933.4999999999945,829.0199999999998,4273.52,1149.1399999999987,3201.0599999999995,7885.46,829.0199999999998,5,96
30,0,long,none,130,none,atr1.5,994,14402.439999999991,1.2396401480991437,50.0,-1902.9999999999943,1684.599999999999,4928.4,826.6399999999983,4726.159999999998,1429.119999999999,826.6399999999983,5,112
15,0,long,vwap_slope,130,adx,rr2.0,432,10224.319999999996,1.3615677914854578,47.68518518518518,-1521.8799999999974,1598.9799999999993,826.0199999999993,1381.7399999999993,2245.3399999999992,2449.0599999999995,826.0199999999993,5,56
60,1,long,none,200,adx,rr1.5,626,12284.259999999997,1.3410844835389402,56.86900958466453,-1360.8800000000003,823.1999999999991,3012.119999999999,2632.5599999999995,1904.799999999999,3137.540000000001,823.1999999999991,5,79
10,0,both,vwap_slope,130,none,atr1.5,1466,35860.65999999999,1.3524870026496,39.42701227830832,-3126.4999999999945,820.7999999999984,2625.119999999998,5686.459999999997,12102.699999999999,12991.339999999998,820.7999999999984,5,234
10,2,short,vwap_slope,130,adx,atr1.5,477,16074.019999999997,1.441728416232194,40.67085953878407,-1888.299999999996,817.8199999999996,3076.120000000001,2686.42,4219.100000000001,3934.5199999999995,817.8199999999996,5,77
5,2,long,vwap_slope,200,none,atr1.0,849,8661.739999999994,1.146272258976205,32.97997644287397,-2856.29999999999,815.7399999999991,1422.3799999999992,1601.6399999999985,2615.72,2319.7599999999984,815.7399999999991,5,151
15,2,long,vwap_slope,200,none,atr1.0,769,12917.439999999997,1.228123366440146,45.38361508452536,-2535.519999999992,1377.599999999999,814.9399999999988,2738.479999999999,5116.279999999999,3436.3999999999987,814.9399999999988,5,140
10,0,short,vwap_slope,130,adx,rr2.5,478,12565.779999999995,1.3614672501946017,42.67782426778243,-1854.299999999996,813.3199999999996,1142.6199999999992,2048.6799999999994,2490.0999999999995,5327.52,813.3199999999996,5,77
15,1,long,vwap_slope,130,adx,rr2.0,431,10140.059999999998,1.3565171225652202,47.79582366589327,-1527.3799999999974,1614.2199999999993,808.5199999999993,1319.7399999999993,2232.8399999999992,2438.5599999999995,808.5199999999993,5,56
15,1,long,vwap_slope,130,adx,atr1.0,431,11316.059999999998,1.3907519760218507,46.63573085846868,-2059.8799999999983,1222.2199999999996,806.0199999999993,1261.7399999999993,3619.34,2970.0599999999995,806.0199999999993,5,56
15,2,long,none,200,none,rr2.0,1391,11196.159999999987,1.1098538560350268,45.57872034507548,-4201.519999999985,805.2799999999984,3241.619999999998,1015.0999999999976,2190.279999999998,3943.8799999999974,805.2799999999984,5,263
15,0,long,vwap_slope,130,adx,rr3.0,432,11156.819999999996,1.3875114879889296,46.52777777777778,-2048.8799999999983,1254.9799999999993,805.0199999999993,1598.7399999999993,3514.84,2660.0599999999995,805.0199999999993,5,56
30,0,both,vwap_slope,200,adx,rr1.5,841,12821.159999999993,1.1961393717988729,50.65398335315101,-2408.5999999999967,2647.6599999999994,2264.5199999999986,801.3999999999985,4457.699999999999,2447.9400000000005,801.3999999999985,5,119
60,0,long,vwap_slope,0,none,atr1.5,676,14413.759999999997,1.3420498080654284,57.24852071005917,-1993.3399999999965,801.1199999999992,1450.6999999999994,5272.48,4645.32,2767.459999999999,801.1199999999992,5,120
60,0,long,vwap_slope,0,none,atr2.0,676,15238.759999999997,1.3616277038853934,57.24852071005917,-1993.3399999999965,801.1199999999992,1450.6999999999994,5473.48,4645.32,3391.4600000000005,801.1199999999992,5,120
60,0,long,vwap_slope,0,none,atr2.5,676,15870.759999999997,1.3766255586226273,57.24852071005917,-1993.3399999999965,801.1199999999992,1450.6999999999994,5481.98,4645.32,4015.96,801.1199999999992,5,120
60,2,long,none,200,adx,rr1.5,626,12287.759999999997,1.3423388485288168,57.02875399361022,-1344.3800000000003,799.6999999999991,2955.119999999999,2883.5599999999995,1789.7999999999988,3097.040000000001,799.6999999999991,5,79
10,0,short,vwap_slope,130,adx,rr1.0,478,7416.279999999999,1.274329755886807,56.69456066945606,-1326.7800000000009,799.3199999999999,986.1199999999994,1238.1799999999992,2469.5999999999995,1456.0199999999993,799.3199999999999,5,77
30,0,both,none,130,adx,atr1.0,855,16119.799999999996,1.2698272782693611,46.54970760233918,-2397.5599999999795,796.9599999999991,4062.8399999999983,1684.6199999999985,6462.200000000001,2848.58,796.9599999999991,5,83
30,2,long,none,130,none,atr1.5,992,13531.919999999993,1.2234657610844264,49.899193548387096,-1734.2599999999948,1555.8399999999992,4647.4,794.6399999999983,4486.4,1279.119999999999,794.6399999999983,5,112
10,2,short,vwap_slope,130,adx,rr1.0,477,6490.019999999997,1.232916405877658,56.18448637316562,-1338.7800000000009,833.3199999999998,790.6199999999994,1054.4199999999994,2224.0999999999995,1479.0199999999993,790.6199999999994,5,77
15,0,long,none,200,none,atr1.5,1383,14698.579999999987,1.1429468649210293,43.81778741865509,-4249.019999999984,787.9399999999985,3013.4999999999977,2937.7599999999975,4603.959999999997,3510.0199999999977,787.9399999999985,5,252
15,0,long,none,200,none,atr2.0,1383,14734.079999999987,1.1432921100878888,43.81778741865509,-4249.019999999984,787.9399999999985,3013.4999999999977,3400.7599999999975,4175.959999999997,3510.0199999999977,787.9399999999985,5,252
15,0,long,none,200,none,atr2.5,1383,14735.579999999987,1.1433066979118405,43.81778741865509,-4249.019999999984,787.9399999999985,3013.4999999999977,3402.2599999999975,4175.959999999997,3510.0199999999977,787.9399999999985,5,252
30,2,long,vwap_slope,130,none,atr2.0,552,12316.019999999997,1.3838368664800882,51.992753623188406,-1340.3999999999924,785.8199999999995,3354.6800000000003,1146.759999999999,5725.9400000000005,1289.3999999999994,785.8199999999995,5,65
30,2,long,vwap_slope,130,none,atr2.5,552,12323.519999999997,1.3840706089146249,51.992753623188406,-1340.3999999999924,785.8199999999995,3354.6800000000003,1154.259999999999,5725.9400000000005,1289.3999999999994,785.8199999999995,5,65
30,2,long,vwap_slope,130,none,atr1.5,552,12164.019999999997,1.379099686473481,51.992753623188406,-1340.3999999999924,785.8199999999995,3354.6800000000003,933.2599999999991,5787.9400000000005,1289.3999999999994,785.8199999999995,5,65
30,0,both,vwap_slope,200,none,rr3.0,1316,18406.15999999999,1.187372128236101,48.17629179331307,-3407.1600000000944,2410.6799999999985,3764.7199999999975,3763.7999999999975,7687.499999999997,779.459999999998,779.459999999998,5,221
15,0,both,vwap_slope,200,adx,atr1.5,967,25091.91999999999,1.322338686906292,44.05377456049638,-2631.1400000000003,778.0799999999991,5086.939999999999,2384.5999999999985,6589.719999999999,8275.859999999999,778.0799999999991,5,161
30,1,both,none,130,adx,atr1.5,855,14470.799999999996,1.2397518779801646,46.19883040935672,-2533.0599999999795,776.9599999999991,4130.339999999998,1438.1199999999985,5922.7,1983.5799999999997,776.9599999999991,5,83
15,2,long,vwap_slope,130,adx,rr2.0,431,10493.059999999998,1.369883941777717,48.25986078886311,-1547.3799999999974,1859.2199999999991,776.5199999999993,1479.7399999999993,2220.3399999999992,2428.0599999999995,776.5199999999993,5,56
60,1,both,vwap_slope,0,none,atr2.5,1287,20449.61999999999,1.2150403147617772,52.83605283605284,-4379.100000000302,773.6799999999987,3289.4399999999982,5441.979999999998,5240.039999999997,5432.100000000001,773.6799999999987,5,243
30,2,long,vwap_slope,130,none,rr3.0,560,11796.099999999997,1.366030906945902,51.96428571428572,-1309.3399999999965,771.8999999999996,3597.4799999999996,827.539999999999,5390.0,1209.1799999999994,771.8999999999996,5,68
15,2,short,vwap_slope,130,none,rr3.0,646,18060.959999999995,1.3859553896895125,41.3312693498452,-2933.4999999999945,771.5399999999993,3293.8399999999983,2655.439999999999,4170.879999999999,7169.26,771.5399999999993,5,101
30,1,both,vwap_slope,200,adx,rr2.5,841,12085.159999999993,1.1790282678707398,48.87039239001189,-2741.0999999999917,1933.159999999999,3136.0199999999986,771.3999999999985,3997.699999999999,1778.4399999999994,771.3999999999985,5,119
30,1,long,vwap_slope,130,none,atr1.5,553,12206.279999999995,1.379532693600453,51.89873417721519,-1531.8399999999965,834.8199999999994,3430.6800000000003,769.7599999999991,5813.199999999999,1332.8999999999994,769.7599999999991,5,65
15,0,long,vwap_slope,130,adx,atr2.0,432,11638.319999999996,1.4042354990840866,46.52777777777778,-2048.879999999998,1365.4799999999993,768.5199999999993,1485.2399999999993,3443.84,3033.0599999999995,768.5199999999993,5,56
15,0,long,vwap_slope,130,adx,atr2.5,432,11638.319999999996,1.4042354990840866,46.52777777777778,-2048.879999999998,1365.4799999999993,768.5199999999993,1485.2399999999993,3443.84,3033.0599999999995,768.5199999999993,5,56
15,0,long,vwap_slope,130,adx,atr1.5,432,12034.819999999996,1.4180071925404307,46.52777777777778,-2048.879999999998,1365.4799999999993,768.5199999999993,1514.7399999999993,3810.84,3033.0599999999995,768.5199999999993,5,56
15,1,long,none,0,none,atr1.5,1413,19199.37999999999,1.1779196774212082,44.30290162774239,-4052.199999999988,768.4599999999984,4719.279999999998,1854.7799999999975,4239.239999999998,7807.2199999999975,768.4599999999984,5,271
15,1,long,none,0,none,atr2.5,1413,21665.37999999999,1.200771973928736,44.30290162774239,-4052.199999999988,768.4599999999984,4945.279999999998,2317.7799999999975,3810.2399999999975,10014.72,768.4599999999984,5,271
15,1,long,none,0,none,atr2.0,1413,20562.37999999999,1.1905505290593916,44.30290162774239,-4052.199999999988,768.4599999999984,4945.279999999998,2317.2799999999975,3810.2399999999975,8910.719999999998,768.4599999999984,5,271
15,1,both,vwap_slope,200,none,atr1.0,1492,32120.419999999984,1.2795296305366293,43.49865951742628,-3121.4400000000896,767.639999999998,4581.319999999998,3208.5399999999972,8121.439999999999,14223.74,767.639999999998,5,274
30,2,both,vwap_slope,200,adx,atr2.5,840,12766.399999999992,1.1882618311760436,48.69047619047619,-2636.5999999999917,2760.3999999999987,3127.0199999999986,767.3999999999985,4603.699999999999,1036.4399999999994,767.3999999999985,5,119
30,2,both,vwap_slope,200,adx,atr1.5,840,12387.899999999992,1.1826802182624474,48.69047619047619,-2636.5999999999917,2406.3999999999987,3327.0199999999986,767.3999999999985,4380.199999999999,1035.4399999999994,767.3999999999985,5,119
30,2,both,vwap_slope,200,adx,atr2.0,840,12435.899999999992,1.183388058209218,48.69047619047619,-2636.5999999999917,2645.8999999999987,3127.0199999999986,767.3999999999985,4387.699999999999,1036.4399999999994,767.3999999999985,5,119
15,2,short,vwap_slope,200,adx,rr3.0,482,14136.319999999998,1.3500690414823415,43.36099585062241,-1944.42,766.5399999999995,3388.8199999999997,1584.519999999999,2064.359999999999,5386.58,766.5399999999995,5,79
15,2,short,vwap_slope,130,none,atr1.0,644,19530.939999999995,1.4200700814376246,41.45962732919254,-2933.4999999999945,764.5199999999999,4081.0200000000004,1463.6399999999987,2625.5599999999995,8536.46,764.5199999999999,5,96
15,1,both,vwap_slope,200,adx,atr1.5,966,24730.659999999996,1.3164992963741646,44.3064182194617,-2641.6400000000003,762.3199999999991,5191.939999999999,2246.5999999999985,6425.719999999999,8161.359999999999,762.3199999999991,5,161
15,2,long,none,200,none,rr3.0,1391,11945.659999999987,1.114991768603716,44.21279654924515,-4376.519999999986,762.2799999999984,2984.119999999998,875.0999999999976,3609.779999999998,3714.3799999999974,762.2799999999984,5,263
30,0,both,vwap_slope,200,adx,rr2.0,841,11104.159999999993,1.165993325083616,49.10820451843044,-2771.5999999999917,2242.1599999999994,2630.5199999999986,760.8999999999985,3481.199999999999,1717.4399999999994,760.8999999999985,5,119
15,1,long,vwap_slope,130,adx,rr3.0,431,10985.559999999998,1.3793395649816813,46.63573085846868,-2059.8799999999983,1240.2199999999996,760.0199999999993,1557.7399999999993,3476.84,2633.0599999999995,760.0199999999993,5,56
30,1,long,vwap_slope,130,none,rr2.5,561,11729.859999999995,1.3643033151686776,52.04991087344028,-1531.8399999999965,758.8999999999996,3681.4799999999996,845.039999999999,5284.26,1160.1799999999994,758.8999999999996,5,68
30,0,both,vwap_slope,200,adx,atr2.5,841,13603.659999999993,1.2019660259830651,48.63258026159334,-2579.5999999999917,2918.66,3327.0199999999986,758.3999999999985,4868.699999999999,1198.4399999999994,758.3999999999985,5,119
30,0,both,vwap_slope,200,adx,atr1.5,841,13216.159999999993,1.1962130275202665,48.63258026159334,-2579.5999999999917,2560.66,3526.0199999999986,758.3999999999985,4642.199999999999,1196.4399999999994,758.3999999999985,5,119
30,0,both,vwap_slope,200,adx,atr2.0,841,13270.159999999993,1.1970147356931466,48.63258026159334,-2579.5999999999917,2802.16,3327.0199999999986,758.3999999999985,4651.699999999999,1198.4399999999994,758.3999999999985,5,119
30,0,long,vwap_slope,200,none,atr1.0,686,10256.859999999991,1.2140839390813611,52.04081632653062,-2869.579999999998,788.8799999999993,882.8199999999989,3540.8599999999988,5095.119999999999,757.1999999999989,757.1999999999989,5,120
30,0,both,none,130,adx,rr1.5,855,13088.299999999996,1.227157863459871,49.00584795321637,-1798.03999999999,1107.9599999999991,3778.3399999999983,756.1199999999986,5905.199999999999,2055.58,756.1199999999986,5,83
15,0,short,vwap_slope,130,adx,rr2.5,432,12877.319999999996,1.4078834173553771,43.98148148148148,-2195.5799999999963,756.0199999999996,2870.4799999999996,2417.2199999999993,1545.279999999999,3910.8199999999997,756.0199999999996,5,57
15,2,long,vwap_slope,130,adx,atr1.0,431,11592.559999999998,1.4012554896520404,47.09976798143852,-2071.379999999998,1554.2199999999993,750.5199999999993,1392.7399999999993,3541.84,2929.5599999999995,750.5199999999993,5,56
30,1,both,vwap_slope,200,adx,rr1.5,841,12126.659999999993,1.1839684039402232,50.41617122473247,-2437.3599999999915,2598.1599999999994,2216.5199999999986,749.8999999999985,4425.699999999999,1944.9400000000003,749.8999999999985,5,119
15,2,long,vwap_slope,0,none,rr2.0,792,12722.919999999996,1.2160949730045183,46.590909090909086,-2354.5999999999967,747.9399999999991,2234.0199999999986,2154.0399999999986,3054.8399999999992,4532.079999999998,747.9399999999991,5,152
60,0,long,vwap_slope,0,none,rr3.0,683,14617.079999999994,1.3449961551914824,57.10102489019033,-1993.3399999999965,743.4399999999993,1485.259999999999,4691.26,5118.859999999999,2578.26,743.4399999999993,5,126
15,2,long,vwap_slope,130,none,rr1.5,702,9397.019999999997,1.2165543299712211,48.14814814814815,-2180.919999999982,1563.6199999999994,743.1399999999994,1348.6599999999987,2483.539999999999,3258.0599999999995,743.1399999999994,5,106
15,2,long,vwap_slope,200,adx,atr1.5,483,8712.579999999998,1.2309030059916295,45.962732919254655,-1919.0799999999963,743.7799999999991,743.1199999999992,1293.3199999999993,3037.3600000000006,2241.2800000000007,743.1199999999992,5,78
15,2,long,vwap_slope,200,adx,atr2.0,483,8314.079999999998,1.2203418578715932,45.962732919254655,-1919.0799999999963,743.7799999999991,743.1199999999992,1262.8199999999993,2669.3600000000006,2241.2800000000007,743.1199999999992,5,78
