rr,or_minutes,offset_ticks,direction,bias,max_or_points,regime,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
2.5,60,0,long,vwap_slope,200,none,592,14479.919999999995,1.4772547941629566,58.108108108108105,-1841.7999999999956,1692.159999999999,1487.6399999999992,5437.84,5497.039999999999,365.2399999999992,365.2399999999992,5,99
3.0,60,0,long,vwap_slope,200,none,592,14577.919999999995,1.480484851361337,58.108108108108105,-1841.7999999999956,1738.659999999999,1487.6399999999992,5500.84,5485.539999999999,365.2399999999992,365.2399999999992,5,99
2.5,30,0,both,vwap,130,adx,733,15438.579999999998,1.3157417894471186,48.43110504774898,-2567.4599999999773,1982.699999999999,5680.379999999999,362.85999999999876,5715.5999999999985,1173.7199999999993,362.85999999999876,5,72
3.0,60,1,both,vwap,130,adx,514,3484.6399999999967,1.1113303514376998,51.36186770428015,-1607.8199999999927,361.7399999999992,1347.1799999999994,684.5599999999994,584.019999999999,512.4399999999996,361.7399999999992,5,44
1.25,60,2,long,none,130,none,693,7960.679999999995,1.2381909565781464,55.55555555555556,-1325.5999999999913,1374.8199999999993,2409.8199999999993,2195.4400000000005,1619.719999999999,360.87999999999965,360.87999999999965,5,63
2.5,60,1,both,vwap,130,adx,514,2921.1399999999967,1.0933271565495208,51.36186770428015,-1674.8199999999988,363.7399999999992,1239.6799999999994,560.5599999999994,403.01999999999896,359.4399999999996,359.4399999999996,5,44
2.0,15,1,long,vwap,0,adx,536,8114.859999999995,1.185471407198015,46.26865671641791,-2224.8399999999965,359.2799999999993,2076.279999999999,2042.1999999999994,1260.439999999999,1408.3999999999992,359.2799999999993,5,90
1.5,30,1,long,vwap_slope,130,none,561,12049.859999999997,1.3808652347231756,53.11942959001783,-1566.8399999999965,932.3999999999994,3848.4799999999996,359.03999999999905,5495.76,1414.1799999999994,359.03999999999905,5,68
1.5,30,2,long,vwap,130,none,661,13340.859999999995,1.346872807808971,52.79878971255674,-1932.0799999999963,1800.1199999999992,4753.82,358.4599999999989,5039.939999999999,1388.5199999999993,358.4599999999989,5,77
2.5,30,2,both,vwap_slope,200,none,1314,16327.63999999999,1.165368811572831,48.24961948249619,-3492.16000000008,1933.4199999999985,2764.2199999999975,3739.2999999999975,7534.739999999998,355.959999999998,355.959999999998,5,221
2.5,15,2,short,vwap,130,none,653,9975.279999999995,1.202690434255368,40.42879019908116,-2813.4399999999932,355.81999999999925,2209.0999999999985,656.6799999999987,3232.42,3521.26,355.81999999999925,5,101
1.25,30,1,long,none,130,none,1004,14034.039999999994,1.2443740496882032,52.88844621513944,-2215.179999999982,1315.6999999999991,4025.2599999999984,355.6999999999982,5077.48,3259.8999999999996,355.6999999999982,5,115
1.0,60,0,long,none,130,none,695,7492.199999999995,1.231354847236384,57.122302158273385,-1360.8799999999865,1368.0799999999992,2326.579999999999,1833.439999999999,1609.2199999999987,354.87999999999965,354.87999999999965,5,63
2.0,15,2,both,vwap,0,none,1631,18645.059999999987,1.1402048661346746,44.20600858369099,-4827.080000000107,353.37999999999846,3374.0399999999972,2319.319999999997,5441.279999999997,7157.039999999997,353.37999999999846,5,313
3.0,15,0,both,vwap_slope,200,none,1503,30618.77999999999,1.2665295374718728,43.446440452428476,-3076.9400000000896,351.99999999999864,3818.4599999999973,4471.899999999998,9530.559999999998,12445.86,351.99999999999864,5,286
2.0,15,0,both,none,130,none,1622,26251.719999999987,1.2329730489585853,43.6498150431566,-3154.0199999999895,351.67999999999904,5042.919999999997,6525.599999999997,6430.739999999998,7900.779999999998,351.67999999999904,5,253
2.5,30,0,long,none,200,none,1223,13815.47999999999,1.1636164286741242,50.695012264922326,-3161.03999999999,351.5799999999986,3518.779999999998,3655.4999999999977,4583.2599999999975,1706.359999999998,351.5799999999986,5,211
3.0,15,2,long,vwap,0,adx,536,10487.859999999995,1.235607805713521,45.149253731343286,-2237.8399999999965,348.7799999999993,2379.779999999999,2253.7000000000007,1765.9399999999991,2645.9000000000015,348.7799999999993,5,90
2.0,60,2,long,vwap_slope,200,none,592,14225.419999999995,1.4668780711300968,57.60135135135135,-1865.7999999999956,1519.159999999999,1353.6399999999994,5604.34,5401.039999999999,347.2399999999992,347.2399999999992,5,99
3.0,15,1,both,none,130,adx,1020,15256.699999999992,1.1947534380906257,41.568627450980394,-3403.0600000001577,346.8199999999989,5113.079999999998,5687.219999999998,2289.999999999998,632.1000000000004,346.8199999999989,5,135
1.5,30,1,long,none,200,none,1222,13372.21999999999,1.1602767184996465,51.55482815057283,-2550.319999999996,346.3199999999986,2775.279999999998,3182.499999999998,4486.2599999999975,2581.859999999998,346.3199999999986,5,211
2.0,30,2,long,none,130,adx,626,8415.759999999995,1.2070608381577554,50.47923322683706,-2163.059999999985,647.4599999999992,4265.42,343.879999999999,1836.3599999999988,1655.3799999999994,343.879999999999,5,63
2.0,15,0,long,vwap,0,adx,537,8252.619999999995,1.1895874416715524,46.18249534450652,-2211.8399999999965,343.53999999999945,2118.279999999999,2105.7000000000003,1277.939999999999,1435.3999999999992,343.53999999999945,5,90
2.5,15,0,long,none,0,none,1426,19359.75999999999,1.1814038168360945,44.95091164095372,-4065.4399999999932,340.3399999999986,6040.899999999998,504.61999999999716,3411.819999999998,9062.079999999998,340.3399999999986,5,282
1.5,15,2,long,none,130,none,1259,9527.339999999993,1.1191701341557407,47.41858617950754,-3852.8799999999865,1063.179999999999,1854.399999999998,339.35999999999774,2511.699999999998,3758.699999999998,339.35999999999774,5,195
2.5,30,2,long,vwap_slope,200,none,693,9456.679999999995,1.1961542753620482,51.94805194805194,-2898.579999999999,336.9599999999995,877.8799999999989,3222.9199999999987,4493.6799999999985,525.2399999999989,336.9599999999995,5,124
2.0,15,1,both,vwap,0,adx,1041,11620.65999999999,1.1296561139427304,45.05283381364073,-4566.139999999992,336.8999999999987,4585.879999999998,2372.4399999999982,2260.579999999998,2820.58,336.8999999999987,5,183
3.0,30,2,long,none,200,none,1221,13826.45999999999,1.1623510696308623,50.532350532350534,-3225.03999999999,336.3199999999985,3397.279999999998,3663.499999999998,4902.499999999998,1526.859999999998,336.3199999999985,5,211
1.0,60,1,long,none,130,none,694,7444.439999999995,1.2296089168367657,56.9164265129683,-1385.3799999999865,1224.3199999999993,2178.079999999999,2126.9400000000005,1579.7199999999987,335.37999999999965,335.37999999999965,5,63
3.0,30,1,long,none,130,adx,626,9494.759999999995,1.2330352435752312,50.159744408945684,-2289.699999999988,996.9599999999994,4367.42,334.379999999999,2078.3599999999988,1807.3799999999997,334.379999999999,5,63
3.0,30,1,both,vwap_slope,200,none,1316,17146.15999999999,1.1735254070765238,48.02431610942249,-3449.6600000000944,2215.1799999999985,3617.2199999999975,3595.7999999999975,7385.999999999997,331.959999999998,331.959999999998,5,221
2.5,30,1,long,none,130,adx,626,8692.759999999995,1.2133513057666574,50.159744408945684,-2332.199999999988,853.4599999999994,4270.42,331.879999999999,1693.8599999999988,1716.3799999999994,331.879999999999,5,63
1.0,15,2,both,vwap_slope,130,adx,862,11161.119999999994,1.2174525149678432,55.91647331786543,-1745.9199999999819,2202.7399999999993,1702.499999999999,331.19999999999857,3237.6199999999985,1926.379999999999,331.19999999999857,5,113
3.0,60,2,both,vwap,130,adx,514,3243.1399999999967,1.1031607233853322,51.16731517509727,-1647.8199999999947,330.2399999999992,1292.6799999999994,636.5599999999994,510.01999999999896,492.4399999999996,330.2399999999992,5,44
1.5,60,1,short,vwap_slope,0,none,615,9124.899999999996,1.1752432787464542,49.59349593495935,-3400.599999999973,780.5999999999992,1443.5199999999988,330.0599999999988,913.539999999999,5657.179999999999,330.0599999999988,5,110
1.5,60,0,short,vwap_slope,0,none,616,8864.659999999994,1.16921765948016,49.51298701298701,-3328.099999999977,325.35999999999933,1492.0199999999988,395.5599999999988,958.539999999999,5693.179999999999,325.35999999999933,5,111
1.25,30,2,long,vwap_slope,200,none,693,10229.679999999995,1.218378526080292,53.823953823953815,-2651.4399999999932,319.4599999999995,673.3799999999987,2717.919999999999,4733.679999999999,1785.2400000000005,319.4599999999995,5,124
3.0,30,1,long,none,200,none,1222,14261.71999999999,1.1676864204724893,50.40916530278232,-3193.03999999999,316.3199999999985,3553.779999999998,3632.499999999998,5097.2599999999975,1661.859999999998,316.3199999999985,5,211
1.0,60,2,long,none,130,none,693,7315.179999999995,1.2247418220875066,56.85425685425686,-1409.8799999999865,1208.3199999999993,2132.319999999999,2108.4400000000005,1550.2199999999987,315.87999999999965,315.87999999999965,5,63
3.0,15,1,long,none,0,none,1424,18938.73999999999,1.175317147046626,44.52247191011236,-4071.699999999988,553.3199999999983,5294.399999999998,313.6199999999976,3410.819999999998,9366.579999999998,313.6199999999976,5,282
2.0,15,2,short,vwap_slope,200,none,723,13793.479999999996,1.2408019072146228,43.84508990318119,-3371.219999999994,312.05999999999943,2107.699999999999,939.0999999999985,3779.2199999999993,6655.4,312.05999999999943,5,131
1.0,15,2,short,vwap_slope,130,none,646,7952.459999999995,1.2061102771338643,53.86996904024768,-1486.0399999999954,311.5399999999999,1429.8399999999995,484.4399999999989,2811.879999999999,2914.76,311.5399999999999,5,101
2.5,15,1,long,vwap,0,none,872,15093.219999999994,1.2273460830857763,45.412844036697244,-2292.120000000017,310.9999999999991,3063.5399999999986,4280.439999999999,3942.999999999999,3495.239999999998,310.9999999999991,5,169
1.0,60,0,both,none,130,none,1010,6483.599999999993,1.1183608241663754,53.069306930693074,-2227.099999999986,514.439999999999,3051.3399999999983,621.4599999999988,1985.3999999999987,310.9599999999991,310.9599999999991,5,96
1.0,15,1,short,vwap_slope,130,none,647,8484.719999999994,1.2229562371207974,54.25038639876353,-1477.5399999999954,310.5399999999999,1634.8399999999997,830.1999999999989,2807.379999999999,2901.76,310.5399999999999,5,101
3.0,15,1,both,vwap,0,none,1633,23816.07999999999,1.1763091256544762,42.62094304960196,-5028.080000000107,310.3799999999982,3391.0399999999972,4752.079999999997,7026.539999999997,8336.039999999997,310.3799999999982,5,313
3.0,60,1,long,vwap_slope,200,none,592,14493.919999999995,1.4778661743129853,57.770270270270274,-1853.7999999999956,1656.659999999999,1420.6399999999994,5697.34,5412.539999999999,306.7399999999992,306.7399999999992,5,99
2.5,60,1,long,vwap_slope,200,none,592,14397.919999999995,1.4747010435040635,57.770270270270274,-1853.7999999999956,1609.659999999999,1420.6399999999994,5633.84,5427.039999999999,306.7399999999992,306.7399999999992,5,99
1.25,15,2,long,none,130,adx,789,6168.639999999995,1.1219909837291038,50.69708491761724,-2424.899999999996,968.8399999999992,1081.3999999999987,306.23999999999876,565.4599999999986,2473.08,306.23999999999876,5,108
3.0,15,0,both,none,130,adx,1020,15767.699999999992,1.2024971528112043,41.47058823529412,-3323.0600000001778,305.8199999999989,5350.079999999998,5757.719999999998,2445.499999999998,701.6000000000004,305.8199999999989,5,135
1.25,60,0,both,none,130,none,1010,7284.099999999993,1.1292650308464292,51.68316831683168,-2150.099999999986,1318.439999999999,3690.3399999999983,814.9599999999984,1155.8999999999983,304.4599999999992,304.4599999999992,5,96
1.25,15,2,both,vwap,200,none,1594,10477.439999999988,1.0901929585129815,49.43538268506901,-3080.8799999999865,300.59999999999866,998.259999999998,2595.7999999999975,3659.479999999998,2923.2999999999975,300.59999999999866,5,305
1.5,60,2,long,none,200,none,987,14737.119999999992,1.2703580504292453,55.82573454913881,-3035.179999999993,1292.2999999999988,4241.299999999999,5547.439999999999,3356.3599999999988,299.71999999999866,299.71999999999866,5,147
2.0,30,0,long,none,130,adx,626,8853.259999999995,1.2193904430550702,50.47923322683706,-2337.199999999988,758.4599999999994,4382.42,298.379999999999,2007.3599999999988,1715.3799999999994,298.379999999999,5,63
2.0,60,1,both,vwap_slope,0,adx,830,18057.799999999996,1.2747354398341286,54.33734939759036,-2623.299999999997,296.3799999999991,3449.4999999999986,1883.4799999999987,3093.4,9142.16,296.3799999999991,5,141
1.25,15,0,long,none,200,none,1394,9517.439999999991,1.101249641754328,49.71305595408895,-3390.7200000000003,294.79999999999893,751.1199999999981,758.5999999999976,1263.5399999999981,6449.379999999997,294.79999999999893,5,263
2.0,30,1,long,vwap_slope,200,none,694,9865.439999999995,1.2046881347590803,52.017291066282425,-2872.579999999999,290.95999999999947,1079.3799999999987,2861.4199999999987,4233.939999999999,1399.7399999999989,290.95999999999947,5,124
2.0,15,0,both,none,130,adx,1020,14847.19999999999,1.1977832904078192,43.8235294117647,-2946.5999999999967,290.3199999999988,3669.079999999998,5185.719999999998,2671.499999999998,1929.0999999999988,290.3199999999988,5,135
1.5,15,2,both,vwap,200,none,1594,7765.939999999988,1.0636983623833247,46.17314930991217,-3038.8799999999983,290.099999999999,912.7599999999975,442.799999999997,3467.979999999998,2652.2999999999975,290.099999999999,5,305
1.25,15,0,both,vwap_slope,200,adx,967,13421.419999999995,1.1919379708382398,51.6028955532575,-2713.6,290.07999999999913,1995.4399999999985,1198.5999999999983,3580.72,4647.359999999999,290.07999999999913,5,161
1.0,60,1,both,none,130,none,1009,5952.339999999993,1.1079442189488589,52.82457879088206,-2250.599999999986,365.17999999999915,2897.3399999999992,453.4599999999988,1947.8999999999987,288.4599999999991,288.4599999999991,5,96
2.5,30,1,both,vwap,130,adx,733,14639.579999999998,1.2974378166462677,48.294679399727144,-2668.1799999999603,1831.199999999999,5534.379999999999,288.35999999999876,5336.5999999999985,1137.2199999999993,288.35999999999876,5,72
1.25,60,2,both,vwap,130,adx,514,4295.639999999997,1.1407192219697622,52.723735408560316,-1492.939999999996,1088.2399999999993,815.6799999999995,584.0599999999994,281.5199999999989,1452.4399999999996,281.5199999999989,5,44
1.0,30,2,long,none,200,none,1221,12279.459999999988,1.1571659430486467,55.28255528255528,-2339.039999999998,280.8199999999986,1003.7799999999982,3237.499999999998,4172.999999999998,3584.359999999998,280.8199999999986,5,211
1.25,60,1,both,none,130,none,1009,6718.339999999993,1.1183570240933671,51.33795837462834,-2178.099999999986,1137.6799999999994,3438.8399999999983,767.9599999999984,1095.3999999999983,278.4599999999992,278.4599999999992,5,96
1.0,30,0,long,none,200,none,1223,12914.47999999999,1.1670052166176559,55.437448896156994,-2317.039999999998,276.07999999999856,1202.779999999998,3055.499999999998,4154.759999999998,4225.359999999998,276.07999999999856,5,211
2.0,30,1,both,none,200,none,1698,19698.97999999999,1.1495889962407937,47.64428739693757,-3765.300000000112,516.4399999999981,3097.2999999999965,6591.019999999997,9218.839999999997,275.3799999999974,275.3799999999974,5,288
1.25,15,1,both,vwap_slope,200,adx,966,13250.159999999993,1.188849329984921,51.86335403726709,-2725.6000000000004,273.81999999999914,2207.9399999999987,1113.5999999999983,3296.22,4635.359999999999,273.81999999999914,5,161
1.5,15,0,long,vwap,200,none,856,4983.559999999994,1.0810935183244574,47.19626168224299,-3085.5799999999854,480.4999999999992,485.0199999999986,2610.9399999999987,1134.7399999999989,272.35999999999876,272.35999999999876,5,161
1.25,15,0,both,vwap_slope,200,none,1503,16456.27999999999,1.1573246695339494,50.16633399866933,-2735.8599999999697,270.4999999999987,726.4599999999979,1242.3999999999974,5852.059999999998,8364.859999999997,270.4999999999987,5,286
3.0,15,1,long,vwap,0,none,872,15384.219999999994,1.2302640874583903,44.95412844036697,-2244.620000000037,269.4999999999991,2701.0399999999986,4761.939999999999,3969.4999999999986,3682.239999999998,269.4999999999991,5,169
2.0,60,1,short,vwap_slope,0,none,615,7900.899999999994,1.1488024275763147,48.45528455284553,-4011.1399999999867,269.0999999999992,1727.0199999999988,461.5599999999988,1025.039999999999,4418.179999999999,269.0999999999992,5,110
1.5,30,2,short,vwap_slope,0,none,678,8178.779999999994,1.1402875328558497,46.46017699115044,-3542.4199999999964,268.99999999999955,286.8999999999987,296.6999999999987,2986.119999999999,4340.0599999999995,268.99999999999955,5,125
2.0,30,0,long,none,200,none,1223,13744.97999999999,1.1630701799552345,50.8585445625511,-3161.03999999999,268.5799999999985,3555.279999999998,2822.4999999999986,4657.2599999999975,2441.359999999998,268.5799999999985,5,211
2.0,15,2,short,vwap,0,adx,504,3752.5399999999963,1.0815478474857452,43.84920634920635,-3208.1,267.61999999999966,2502.6000000000004,337.4799999999992,982.639999999999,1398.6799999999992,267.61999999999966,5,85
