rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,min_seg,n_pos,min_seg_trades
3.0,15,1,short,none,180,352,5511.519999999997,1.14694118694669,38.63636363636363,-4492.719999999994,478.2199999999991,1834.0600000000006,79.61999999999922,3119.62,79.61999999999922,4,81
3.0,30,0,both,vwap,130,227,7047.019999999999,1.432374426478149,52.42290748898678,-1611.8799999999974,4319.82,1286.9799999999996,78.43999999999939,1361.7799999999997,78.43999999999939,4,28
1.0,60,1,long,vwap_slope,0,209,3178.3399999999983,1.1954657774683672,56.45933014354066,-1951.839999999997,723.4799999999996,2175.78,76.99999999999966,202.07999999999947,76.99999999999966,4,48
3.0,15,2,short,vwap_slope,180,193,11235.679999999998,1.5970334520420117,44.559585492227974,-3540.219999999994,1789.5199999999995,3747.2000000000007,76.75999999999955,5622.200000000001,76.75999999999955,4,45
1.5,15,1,long,none,130,300,5058.999999999997,1.2248992198988908,50.66666666666667,-1356.3799999999974,1055.6599999999992,3149.66,778.0999999999992,75.57999999999947,75.57999999999947,4,58
1.5,30,4,both,none,130,263,6997.879999999999,1.3577011860875459,51.71102661596958,-1551.2599999999948,5185.700000000001,74.7999999999995,1294.0599999999993,443.3199999999997,74.7999999999995,4,32
1.5,30,4,short,vwap_slope,250,178,6732.279999999999,1.3850564062439226,51.12359550561798,-2625.979999999994,3125.4799999999996,1506.7199999999996,74.6999999999996,2025.3800000000003,74.6999999999996,4,38
3.0,30,4,both,vwap_slope,250,382,8189.319999999996,1.2175196766735792,51.30890052356021,-3776.8799999999865,2403.24,4503.719999999999,74.21999999999913,1208.1399999999992,74.21999999999913,4,89
2.0,15,2,short,none,180,352,4710.519999999997,1.129124539068059,41.47727272727273,-4716.7199999999975,735.2199999999991,528.5600000000006,70.11999999999922,3376.62,70.11999999999922,4,81
1.25,60,1,both,none,0,505,6764.799999999996,1.1417103785758576,51.48514851485149,-5620.499999999992,69.27999999999884,1463.219999999999,310.4799999999991,4921.82,69.27999999999884,4,122
1.0,60,4,long,none,0,319,6231.939999999998,1.2613426397705931,56.42633228840125,-3049.7999999999984,68.49999999999935,1764.8599999999997,1585.7599999999993,2812.8199999999997,68.49999999999935,4,75
2.0,15,1,long,vwap_slope,0,223,5718.98,1.2741285758110281,50.672645739910315,-2226.859999999997,636.8199999999995,2620.2800000000007,2393.5200000000004,68.35999999999945,68.35999999999945,4,52
1.0,30,2,both,vwap,250,423,6167.479999999996,1.153551068250839,56.50118203309693,-2578.3399999999965,2579.84,2069.559999999999,67.03999999999917,1451.039999999999,67.03999999999917,4,104
2.0,30,0,long,none,180,291,3888.659999999997,1.1643097626025496,53.264604810996566,-2653.6199999999926,871.6199999999992,2434.4799999999996,516.5199999999993,66.03999999999952,66.03999999999952,4,54
2.5,15,4,short,none,130,288,6624.379999999998,1.2549697779611595,40.625,-4025.499999999992,65.63999999999919,2769.6399999999994,881.2999999999993,2907.800000000001,65.63999999999919,4,55
1.5,15,2,long,none,130,300,5031.999999999997,1.2223251177898975,50.66666666666667,-1366.3799999999974,1057.6599999999992,3154.16,755.0999999999992,65.07999999999947,65.07999999999947,4,58
2.0,15,4,long,none,130,300,4600.999999999997,1.1916249764685696,48.0,-1702.0799999999908,1061.6599999999992,2443.16,1031.5999999999995,64.57999999999947,64.57999999999947,4,58
2.0,60,0,both,vwap_slope,250,302,6992.019999999998,1.302118017537659,53.31125827814569,-3513.03999999999,4324.379999999999,366.6799999999995,63.05999999999926,2237.8999999999996,63.05999999999926,4,65
3.0,15,2,long,none,180,363,5091.8799999999965,1.1567971246203153,46.83195592286501,-2446.3200000000006,62.71999999999912,2106.1000000000004,2260.399999999999,662.6599999999992,62.71999999999912,4,85
1.25,15,4,both,vwap,250,462,7409.619999999995,1.1671496433732484,51.515151515151516,-4650.839999999986,2106.4399999999996,4179.34,1061.899999999999,61.93999999999892,61.93999999999892,4,109
2.5,30,0,short,vwap_slope,250,178,7194.279999999999,1.4042388928533298,49.43820224719101,-3301.479999999994,2623.4799999999996,2183.22,58.699999999999605,2328.88,58.699999999999605,4,38
2.0,15,4,short,none,130,288,6888.379999999998,1.2720546417354932,42.36111111111111,-4169.49999999999,576.6399999999992,2840.1399999999994,57.79999999999927,3413.800000000001,57.79999999999927,4,55
1.5,30,0,both,vwap_slope,180,311,8964.859999999997,1.3436684661144884,52.73311897106109,-2007.3599999999915,3421.959999999999,4526.76,959.3399999999992,56.799999999999514,56.799999999999514,4,55
1.0,60,2,long,vwap_slope,0,209,3101.3399999999983,1.190011665351455,56.45933014354066,-1961.339999999997,707.4799999999996,2158.78,54.49999999999966,180.57999999999947,54.49999999999966,4,48
1.25,15,4,long,none,130,300,5056.999999999997,1.2328393229104317,53.0,-1357.2400000000002,524.6599999999992,2499.16,1979.0999999999992,54.07999999999948,54.07999999999948,4,58
3.0,15,2,short,none,180,352,5442.019999999997,1.144435562123519,38.63636363636363,-4526.219999999994,480.7199999999991,1817.0600000000006,52.61999999999922,3091.62,52.61999999999922,4,81
3.0,15,4,long,none,250,391,5547.659999999998,1.149844905879315,47.05882352941176,-2422.5600000000004,52.47999999999911,1812.9200000000003,2080.7199999999993,1601.539999999999,52.47999999999911,4,92
2.0,15,2,long,vwap_slope,0,223,5654.48,1.2697053240100353,50.672645739910315,-2237.859999999997,621.8199999999995,2603.7800000000007,2379.0200000000004,49.859999999999445,49.859999999999445,4,52
2.0,60,0,both,vwap,0,419,9126.439999999999,1.2305691797984044,51.551312649164686,-5101.0199999999895,2956.5599999999995,48.32000000000042,343.4999999999991,5778.0599999999995,48.32000000000042,4,100
3.0,30,4,long,none,180,291,2485.659999999997,1.1024851302019554,52.23367697594502,-3037.8799999999846,368.6199999999992,1942.9799999999993,47.01999999999936,127.03999999999952,47.01999999999936,4,54
1.5,15,4,long,none,130,300,4923.999999999997,1.2149114690447176,50.33333333333333,-1386.3799999999974,1061.6599999999992,3163.16,655.0999999999992,44.07999999999948,44.07999999999948,4,58
1.5,15,0,both,vwap,180,421,5401.459999999996,1.1403948812346418,48.69358669833729,-2865.8399999999965,1593.159999999999,3352.7199999999993,413.05999999999904,42.51999999999907,42.51999999999907,4,97
1.5,15,0,short,vwap,180,195,4298.199999999998,1.236035145524436,48.717948717948715,-2172.5399999999954,1194.7799999999995,1371.4199999999996,39.51999999999954,1692.4799999999996,39.51999999999954,4,42
1.25,15,4,short,none,130,288,5073.879999999997,1.2232604720174178,48.95833333333333,-3004.8199999999906,956.1399999999993,2114.6399999999994,39.29999999999927,1963.8000000000002,39.29999999999927,4,55
1.0,60,2,both,none,0,505,7841.299999999996,1.1668340404165056,52.475247524752476,-5592.339999999991,38.279999999998836,2593.7199999999993,460.4799999999991,4748.82,38.279999999998836,4,122
3.0,15,4,short,vwap_slope,180,193,11190.679999999998,1.5895671396614957,44.559585492227974,-3575.719999999994,1782.0199999999995,3749.2000000000007,37.25999999999955,5622.200000000001,37.25999999999955,4,45
2.0,30,1,long,none,180,291,3670.159999999997,1.154320966890135,53.264604810996566,-2680.6199999999926,760.6199999999992,2397.4799999999996,475.0199999999993,37.03999999999952,37.03999999999952,4,54
2.5,30,1,short,vwap_slope,250,178,7128.779999999999,1.3989333840712717,49.43820224719101,-3322.979999999994,2612.9799999999996,2168.22,35.699999999999605,2311.88,35.699999999999605,4,38
1.5,15,1,short,vwap,180,195,4304.199999999998,1.235144363407904,48.717948717948715,-2185.0399999999954,1195.7799999999995,1378.9199999999996,35.51999999999954,1693.9799999999996,35.51999999999954,4,42
3.0,30,1,both,vwap,130,227,6940.519999999999,1.4234239620484372,52.42290748898678,-1621.8799999999974,4290.32,1263.9799999999996,35.43999999999939,1350.7799999999997,35.43999999999939,4,28
2.5,30,4,long,none,180,291,2205.659999999997,1.0909405760567596,52.23367697594502,-3037.8799999999883,332.1199999999992,1791.9799999999993,47.01999999999936,34.53999999999952,34.53999999999952,4,54
1.25,60,4,long,vwap,0,232,3020.319999999998,1.165227913775484,55.603448275862064,-2589.0,436.5599999999996,33.359999999999445,1293.5599999999995,1256.8399999999995,33.359999999999445,4,56
1.5,15,2,short,vwap,180,195,4310.199999999998,1.2342627316701984,48.717948717948715,-2197.5399999999954,1196.7799999999995,1386.4199999999996,31.51999999999954,1695.4799999999996,31.51999999999954,4,42
1.25,15,0,short,vwap,130,157,5944.319999999999,1.5277488249697693,54.77707006369427,-1951.7599999999948,2407.24,1937.1000000000001,31.45999999999958,1568.5199999999998,31.45999999999958,4,27
1.0,15,0,both,none,130,388,6585.8799999999965,1.2409185654073265,55.927835051546396,-1854.879999999992,2551.92,3750.1399999999994,254.07999999999902,29.739999999999334,29.739999999999334,4,74
1.25,15,1,short,vwap,130,157,5767.819999999999,1.508983378103148,54.77707006369427,-1962.679999999993,2217.74,1947.1000000000001,28.95999999999958,1574.0199999999998,28.95999999999958,4,27
1.25,15,2,short,vwap,130,157,5492.319999999999,1.475946681825823,54.14012738853503,-1972.679999999993,1921.7399999999996,1959.6000000000001,28.95999999999958,1582.0199999999998,28.95999999999958,4,27
1.0,15,2,both,vwap_slope,0,443,10511.179999999997,1.2775387322418912,56.884875846501124,-4440.8599999999915,2197.879999999999,5689.320000000001,2596.08,27.899999999998954,27.899999999998954,4,107
3.0,30,4,long,none,0,365,6271.399999999998,1.1832398930842523,54.24657534246575,-1984.659999999998,27.39999999999918,4686.4,542.8999999999992,1014.6999999999994,27.39999999999918,4,90
1.5,15,1,both,vwap,180,421,5372.959999999996,1.138917516044278,48.69358669833729,-2877.8399999999965,1592.159999999999,3358.2199999999993,396.05999999999904,26.519999999999072,26.519999999999072,4,97
1.25,60,2,both,none,0,505,6515.799999999996,1.1360170172614983,51.48514851485149,-5651.499999999993,25.779999999998836,1410.219999999999,264.4799999999991,4815.32,25.779999999998836,4,122
1.25,60,4,long,none,250,262,2415.619999999998,1.1324493942886464,54.58015267175572,-2707.6400000000003,24.19999999999944,304.69999999999936,705.4199999999995,1381.2999999999995,24.19999999999944,4,55
3.0,30,4,long,none,250,345,3060.699999999997,1.096480101274633,53.333333333333336,-1978.4399999999991,24.13999999999919,1367.8599999999992,521.1199999999992,1147.5799999999992,24.13999999999919,4,83
1.5,15,4,short,vwap,180,195,4221.699999999998,1.227419398281573,48.717948717948715,-2222.5399999999954,1223.2799999999995,1276.4199999999996,23.51999999999954,1698.4799999999996,23.51999999999954,4,42
1.0,15,1,both,none,130,388,6609.3799999999965,1.2403320019897428,55.927835051546396,-1866.879999999992,2563.42,3773.1399999999994,251.07999999999902,21.739999999999334,21.739999999999334,4,74
2.0,60,1,both,vwap_slope,250,302,6708.019999999998,1.2886058674413283,53.31125827814569,-3544.03999999999,4285.379999999999,330.1799999999995,18.559999999999263,2073.8999999999996,18.559999999999263,4,65
1.0,15,2,both,none,130,388,6369.3799999999965,1.2291120808855165,55.670103092783506,-1878.879999999992,2311.42,3796.1399999999994,248.07999999999902,13.739999999999334,13.739999999999334,4,74
3.0,15,4,short,none,180,352,4630.519999999997,1.1217409685181137,38.63636363636363,-4578.719999999995,166.21999999999912,1663.5600000000006,13.11999999999945,2787.62,13.11999999999945,4,81
2.0,15,4,long,vwap_slope,0,223,5379.48,1.254088960515104,50.224215246636774,-2259.859999999997,534.8199999999995,2570.7800000000007,2261.0200000000004,12.859999999999445,12.859999999999445,4,52
2.5,30,2,short,vwap_slope,250,178,7063.279999999999,1.3936707520301412,49.43820224719101,-3344.479999999994,2602.4799999999996,2153.22,12.699999999999605,2294.88,12.699999999999605,4,38
3.0,15,1,short,vwap_slope,130,157,9531.82,1.7189550667225824,44.5859872611465,-3079.9999999999945,1243.7199999999996,4378.120000000001,11.69999999999959,3898.2800000000007,11.69999999999959,4,28
1.0,15,2,long,none,130,300,4312.499999999997,1.2151602538516801,56.666666666666664,-1525.0800000000004,226.6599999999994,2255.66,1819.0999999999992,11.07999999999948,11.07999999999948,4,58
1.5,30,4,long,none,180,291,3118.659999999997,1.1301753363681672,52.92096219931272,-2440.5599999999786,934.1199999999992,2109.9799999999996,11.019999999999357,63.53999999999952,11.019999999999357,4,54
1.0,30,4,short,vwap_slope,0,190,7732.4,1.4289662625390689,55.78947368421052,-2116.139999999992,1750.4999999999995,2527.5,9.719999999999587,3444.6800000000003,9.719999999999587,4,43
1.0,60,4,long,vwap_slope,0,209,2660.8399999999983,1.1618039457969789,56.45933014354066,-1980.3399999999974,675.4799999999996,1838.2799999999995,9.499999999999659,137.57999999999947,9.499999999999659,4,48
2.0,30,2,long,none,180,291,3529.659999999997,1.1476929231119428,53.264604810996566,-2707.6199999999926,727.6199999999992,2360.4799999999996,433.5199999999993,8.039999999999523,8.039999999999523,4,54
1.0,15,4,both,vwap_slope,0,443,9925.679999999997,1.2588160933207335,56.43340857787811,-4474.8599999999915,1945.879999999999,5379.820000000001,2593.08,6.899999999998954,6.899999999998954,4,107
1.5,15,0,both,none,0,523,7928.479999999996,1.148332242611058,48.75717017208413,-4778.459999999983,1229.0599999999988,6127.26,568.5199999999988,3.639999999999418,3.639999999999418,4,126
