rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
2.0,15,4,both,120,44.166666666666664,2596.199999999999,1.2128716768010706,21.63499999999999,0.14088126667162684,-2607.779999999997,1.3651272229214702
2.0,15,4,long,89,49.43820224719101,3340.1399999999994,1.4402277490016213,37.52966292134831,0.15779446955310286,-1066.159999999998,2.529531354227172
2.0,15,4,short,96,45.83333333333333,2150.959999999999,1.221806077455174,22.405833333333323,0.20839460345840222,-1825.64,1.4273449834139704
2.0,30,0,both,119,47.89915966386555,462.9399999999989,1.0333978290761814,3.890252100840327,0.021765382180886934,-1520.1200000000001,0.22819345788886855
2.0,30,0,long,79,49.36708860759494,2135.04,1.293512599496845,27.025822784810128,0.08216849685839946,-1630.5800000000002,1.6979276316143197
2.0,30,0,short,85,49.411764705882355,-289.9000000000008,0.9705769515732552,-3.4105882352941266,0.006390679836333028,-1817.4400000000005,-0.20655483191753915
2.0,30,1,both,119,47.89915966386555,405.9399999999989,1.0291730866525617,3.4112605042016715,0.020018277840930198,-1530.1200000000001,0.1997008902345975
2.0,30,1,long,79,49.36708860759494,2096.04,1.2868890379272115,26.532151898734178,0.08004641448579261,-1643.0800000000002,1.6637916603351546
2.0,30,1,short,85,49.411764705882355,-327.9000000000008,0.9668446948478334,-3.8576470588235385,0.004808452532708694,-1840.9400000000005,-0.23313167070955051
2.0,30,2,both,119,47.89915966386555,217.43999999999892,1.01556658681966,1.8272268907562934,0.013828227385869708,-1540.1200000000001,0.10744730423890575
2.0,30,2,long,79,49.36708860759494,2057.04,1.2803232444365709,26.038481012658227,0.07794113010872393,-1655.5800000000002,1.6297768500984495
2.0,30,2,short,85,49.411764705882355,-497.4000000000008,0.9498933193107159,-5.851764705882362,-0.003000319062215263,-1864.4400000000005,-0.3563808344506113
2.0,30,4,both,119,47.89915966386555,98.43999999999892,1.006993772104199,0.8272268907562934,0.010265344824490555,-1560.1200000000001,0.04846259711316806
2.0,30,4,long,79,50.63291139240506,2187.04,1.3028780505369169,27.684050632911394,0.08840738607656713,-1680.5800000000002,1.7336965366576518
